Frame,Timestamp,PSML_position_x,PSML_position_y,PSML_position_z,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSML_gripper_angle,PSMR_gripper_angle,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z
43,1674855038681.86,-31839.5,-23966.0,97363.0,93909.0,672.0,-30080.0,1.05700004101,1.57000005245,-5.479553907981457,-14.256596778027273,9.343225338874879,19.625112867503102,-18.588732018368386,-14.410012487332354
44,1674855038715.19,-31919.61904761905,-24029.357142857134,97613.07142857145,94366.04761904762,378.6428571428572,-30414.523809523813,1.05700004101,1.5700000524500002,-3.7146442095074597,-6.469527008157343,8.13046276413295,16.892159294089268,-13.389368557575736,-13.136545464834184
45,1674855038748.52,-32072.767857142866,-24205.946428571428,98292.94642857145,95411.08928571428,-180.23214285714286,-31237.964285714286,1.0248571123405,1.57000005245,-3.7717737076477653,-3.388637057507184,11.014976889403949,19.23792131814827,-11.889085355786767,-15.064859468885933
46,1674855038781.85,-32202.0,-24324.0,98750.0,96063.0,-546.0,-31793.0,0.996999979019,1.57000005245,-3.625359907763903,-3.5803542848760657,13.871372943965513,21.542137203018257,-12.18121105976728,-17.131697521164057
47,1674855038815.18,-32276.981132075467,-24519.88679245283,99247.11320754717,96841.15094339623,-1030.8490566037738,-32284.339622641513,0.9747735936686226,1.57000005245,-3.573975357953953,-4.905789925687908,16.342050106569367,24.753507577671684,-14.096331247448608,-18.700020295601075
48,1674855038848.51,-32540.64444444445,-25076.53333333333,100028.51111111113,98357.53333333334,-1961.911111111111,-33248.77777777778,0.966000020504,1.57000005245,-4.679228321265313,-8.706733663261824,17.357378295352444,29.467375149006187,-17.818565291940384,-20.110134791552763
49,1674855038881.84,-32720.0,-25325.0,100356.0,99089.0,-2402.0,-33718.0,0.966000020504,1.57000005245,-5.180511401675298,-10.010991984619503,16.061604929587862,30.26301237176307,-18.561848195621764,-19.25191606049486
50,1674855038915.1702,-32765.52173913044,-25543.0,100727.54347826086,99820.54347826086,-2858.521739130435,-34133.17391304348,0.966000020504,1.57000005245,-4.88588320758172,-10.232131307044632,14.805748581021819,29.7968351958334,-18.278511836188116,-18.490148582592184
51,1674855038948.5,-33002.45098039216,-26110.019607843136,101305.82352941176,101250.52941176473,-3748.7647058823527,-35018.627450980384,0.9824705930318433,1.5700000524500002,-4.618533743200829,-10.335913645781737,12.774414043320505,28.932891008245587,-17.870346308907234,-17.700290135347576
52,1674855038981.8298,-33150.0,-26556.0,101554.85714285713,102028.0,-4207.142857142857,-35518.71428571428,0.995999991894,1.57000005245,-4.300448128623,-12.311276475218984,11.989802908385998,29.393032109211294,-18.05329037439812,-18.0090030395082
53,1674855039015.1602,-33210.916666666664,-26914.52083333333,101828.3125,102695.22916666669,-4550.8125,-35984.541666666664,0.9803750067950416,1.558750018475,-4.454407977053705,-13.71659578554384,11.008805866435756,28.74977730167862,-16.92463401792751,-18.515553065074528
54,1674855039048.49,-33365.645161290326,-27272.290322580644,102257.0,103555.35483870967,-4940.096774193548,-36574.70967741936,0.966000020504,1.526451587673871,-3.6323142068837555,-11.623874904766604,9.512723295477189,23.050576382285772,-11.914521128344177,-15.562387768555348
55,1674855039081.8198,-33477.30769230769,-27564.230769230766,102586.53846153848,104069.61538461539,-5163.23076923077,-36953.84615384616,0.966000020504,1.495000004765,-3.2734116432196187,-10.083313720863963,10.31785629964852,20.418199610842894,-9.561832579764703,-14.352757197900045
56,1674855039115.15,-33646.32,-27971.42,103084.28,104637.96,-5451.78,-37321.36,0.94439999818832,1.4620000362360002,-4.354478088444126,-10.570071491383855,12.560957195934803,19.429306400158186,-9.010599800949892,-13.369559955857556
57,1674855039148.48,-33862.36,-28434.6,103621.12,105065.44,-5682.96,-37635.52,0.9359999895100001,1.45000004768,-4.967641687622006,-11.624253339785644,13.64255641955217,15.102364122671608,-7.4293741274194085,-10.609167048976337
58,1674855039181.8098,-33968.5,-28786.944444444438,103949.38888888886,105267.72222222225,-5789.555555555556,-37765.38888888888,0.93599998951,1.45000004768,-4.912410579260733,-12.22835673678661,13.629859360112748,11.982253335143804,-6.26386737715777,-8.116229463840947
59,1674855039215.14,-34155.22,-29364.96,104500.22,105599.36,-5961.84,-37892.52,0.9475999832156,1.45000004768,-5.089504796694797,-13.936786823525557,14.160806936958286,9.614953777477739,-5.1011059629905695,-5.712167341722098
60,1674855039248.47,-34477.822222222225,-30274.066666666666,105345.11111111114,106153.0,-6268.977777777778,-38001.355555555565,0.964999973774,1.45000004768,-6.1552310937507215,-18.396489007983668,17.241618908613802,10.876676992635502,-5.860757925530312,-3.6587223655418626
61,1674855039281.8,-34607.0,-30847.0,105809.33333333331,106483.33333333331,-6498.333333333332,-38064.66666666666,0.9649999737740002,1.45000004768,-6.385623596054304,-20.60256752504047,18.601260973836492,12.15729834727739,-7.088470011177294,-2.993070069776733
62,1674855039315.13,-34753.348837209305,-31383.86046511628,106253.93023255814,106897.25581395348,-6802.790697674419,-38141.46511627907,0.964999973774,1.45000004768,-5.981883260414562,-20.191015755008305,17.53884767034248,12.980256062436828,-8.4103506015097,-2.4896999230258334
63,1674855039348.46,-35068.97959183674,-32394.040816326535,107138.10204081633,107971.55102040817,-7349.367346938776,-38388.42857142857,0.964999973774,1.45000004768,-5.912161775727914,-21.20185131485434,17.931693005615315,18.187316628992132,-10.804973166235328,-3.871113822666326
64,1674855039381.79,-35279.066666666666,-33100.73333333333,107733.8,108899.26666666666,-7705.266666666666,-38600.13333333333,0.964999973774,1.45000004768,-6.721333766951706,-22.539573788549273,19.24657878204438,24.161723196385307,-12.070534397922726,-5.355195260430903
65,1674855039415.12,-35348.68571428571,-33629.485714285714,108208.14285714287,109690.05714285713,-8031.17142857143,-38807.22857142857,0.9649999737739999,1.45000004768,-5.953950211214379,-22.458445699282166,19.544034842999945,27.93074090045252,-12.285007016686585,-6.658284774617511
66,1674855039448.45,-35703.9,-34427.2,108845.7,111014.36,-8486.12,-39361.94,0.964999973774,1.45000004768,-6.349850203594425,-20.33363597584643,17.077694036377377,30.43115859377157,-11.368670077226518,-9.736105709831604
67,1674855039481.78,-35943.041666666664,-35117.833333333336,109370.58333333331,112065.70833333331,-8723.541666666666,-39934.5,0.9649999737740002,1.45000004768,-6.64042449835775,-20.173028454783633,16.369478616211705,31.667606211357384,-10.183777834481186,-13.345010522894642
68,1674855039515.11,-36087.42105263158,-35461.73684210527,109672.7894736842,112611.84210526315,-8798.947368421053,-40282.42105263158,0.964999973774,1.45000004768,-7.388100897089764,-18.32435919887208,14.647943329611556,29.22080022285374,-7.678542581097214,-14.753406206899093
69,1674855039548.4402,-36329.355555555565,-35862.88888888888,110126.75555555557,113396.93333333332,-8885.488888888889,-40715.0,0.964999973774,1.4339999993599999,-6.2551664116505235,-14.35829106575074,12.811806708554636,23.82806029234611,-3.9940789356599464,-13.531921476706685
70,1674855039581.77,-36656.422222222216,-36401.84444444445,110795.33333333331,114467.6,-9000.333333333334,-41322.13333333333,0.9718888666895557,1.4199999570800002,-7.134526244227261,-12.841404632960602,14.248940471333086,24.02134092694378,-2.7681954105912125,-13.877733053143961
71,1674855039615.1,-36823.444444444445,-36950.2962962963,111360.11111111114,115305.70370370375,-9100.148148148148,-41771.18518518518,0.995999991894,1.4199999570800002,-7.360976721104777,-14.887087837510258,16.874913288260384,26.94132539941656,-3.0123103805480125,-14.889139815538309
72,1674855039648.4302,-36988.44,-37363.04,111734.08,115908.92,-9180.48,-42065.16,0.995999991894,1.4199999570800002,-6.591512104391524,-15.003015727794148,16.07486322854663,25.122398452092586,-2.9502076296664073,-13.502963121184512
73,1674855039681.76,-37167.510204081635,-37795.63265306123,112313.28571428572,116735.91836734695,-9281.714285714286,-42470.71428571428,0.995999991894,1.4199999570800002,-5.111392094848927,-13.939275030853787,15.18104876056463,22.68545962791519,-2.814091752856273,-11.48696100414674
74,1674855039715.0898,-37294.90476190476,-38085.857142857145,112912.90476190475,117454.57142857145,-9342.142857142857,-42809.90476190476,0.995999991894,1.4199999570800002,-4.715086080734462,-11.356770471491828,15.529539413288598,21.490889187101654,-2.4201952789267516,-10.388264798642481
75,1674855039748.4202,-37331.47619047618,-38231.333333333336,113302.0,117825.85714285714,-9345.47619047619,-43013.09523809524,0.995999991894,1.3978571721442856,-3.4307167053828707,-8.683823653297011,15.680789175076113,19.171329651275627,-1.6501346483454373,-9.480317862246588
76,1674855039781.75,-37564.31481481482,-38350.12962962963,113890.51851851851,118336.20370370375,-9201.833333333334,-43278.944444444445,0.9915555516880742,1.3728888984087035,-3.9684573602188977,-5.5455306261746005,15.773926995055993,16.00447912881985,0.7988938803889271,-8.083120390150327
77,1674855039815.0798,-37788.29032258064,-38298.12903225807,114627.90322580644,118842.96774193547,-8934.645161290322,-43602.29032258064,0.966000020504,1.3396451473283872,-4.934368261424982,-2.122920447278903,17.15172823396495,13.88536643344797,4.075405284807854,-7.924657774127724
78,1674855039848.4102,-37824.3125,-38315.3125,115050.375,119116.5625,-8725.625,-43787.875,0.966000020504,1.32899999619,-4.928875253709868,-0.83987732004445,17.485523747374785,12.908368617039029,6.199132071598885,-7.748583881304235
79,1674855039881.74,-37967.921568627455,-38283.333333333336,115592.96078431373,119538.3137254902,-8422.35294117647,-44038.41176470588,0.9507058870560784,1.32899999619,-4.036486013157295,0.6680356109914466,17.026148179864617,12.022322245911544,7.795591685484219,-7.5954433881102
80,1674855039915.07,-38058.48717948718,-38114.69230769231,116324.20512820511,120231.7435897436,-8170.05128205128,-44326.66666666666,0.9456666509313334,1.32899999619,-2.702240340488918,1.8345500020697119,16.964684530250217,13.889125690748621,7.646692443863614,-7.24447566711864
81,1674855039948.4,-38126.75,-38103.75,116628.375,120642.25,-8111.25,-44529.5,0.964999973774,1.32899999619,-3.0246858990722174,2.1158347684818546,15.781603196935114,15.258426043438007,6.1443765586010946,-7.417007526445307
82,1674855039981.73,-38276.87755102041,-38135.204081632655,116910.95918367348,121140.30612244898,-8043.489795918365,-44794.91836734693,0.964999973774,1.32899999619,-3.0898665689548745,1.4814379902082464,13.181293509697506,16.02151864056176,3.789005779863432,-7.565819733510622
83,1674855040015.06,-38400.82608695652,-38183.869565217385,117381.04347826086,121911.19565217392,-8069.04347826087,-45364.91304347825,0.964999973774,1.3126956639128262,-3.423728423415483,-0.6918393361631866,10.569437952638387,16.796190946869597,1.0101809955786474,-10.383492638585686
84,1674855040048.39,-38448.51862955091,-38238.367265623776,117567.85756015244,122270.84644488648,-8111.5984987793445,-45763.9838353042,0.964999973774,1.2804152842249965,-3.218004047189748,-1.3463081235903072,9.395756840011835,16.28758137736015,-0.003488445611995461,-12.34607325614495
85,1674855040081.72,-38496.21153846154,-38292.86538461538,117754.67307692305,122630.5,-8154.153846153847,-46163.057692307695,0.964999973774,1.2481346565984617,-2.193557582491882,-1.5767710033204232,8.43797663776033,14.903420532047976,-1.10675170072562,-13.682758688397342
86,1674855040115.05,-38608.108695652176,-38386.21739130434,118038.21739130435,123451.1304347826,-8216.58695652174,-46840.760869565216,0.964999973774,1.2079999628306521,-2.0730320249631395,-2.0236798778074454,6.572394649958478,15.400878162471235,-1.475581999563378,-14.759948894015382
87,1674855040148.38,-38696.0,-38431.0,118136.0,123862.0,-8275.0,-47219.0,0.964999973774,1.1779999733,-2.4750618477767135,-1.9265187606805416,5.681986442528259,15.913119662872484,-1.6341788787359517,-14.551610408631865
88,1674855040181.71,-38696.95744680851,-38492.46808510638,118256.78723404255,124319.72340425533,-8341.617021276596,-47617.72340425533,0.9477233874039576,1.1779999733,-2.0076615821983785,-1.9962252291006,5.021639128205236,16.893913934981274,-1.8748191177802296,-14.548105538877792
89,1674855040215.04,-38756.53333333333,-38632.46666666667,118474.0,125225.62222222224,-8448.422222222222,-48287.6,0.93599998951,1.1779999733,-1.4843977755591016,-2.4627365355586797,4.358258860737436,17.746681044862516,-2.318583359909327,-14.469832079856767
90,1674855040248.37,-38806.78571428572,-38833.71428571428,118586.07142857145,125760.07142857145,-8486.785714285714,-48661.357142857145,0.93599998951,1.1779999733,-1.1079653425976639,-4.027536171222033,4.501153851520299,18.98256805212584,-2.118063985043179,-14.424980118036098
91,1674855040281.7002,-38855.38461538462,-39110.128205128196,118678.69230769233,126208.71794871795,-8490.74358974359,-48929.205128205125,0.93599998951,1.1779999733,-1.5844264149031326,-6.177204442839494,4.219462793411151,18.891790346027193,-1.4914113303076697,-13.116098108453834
92,1674855040315.03,-38965.30434782609,-39661.760869565216,118816.93478260867,126915.30434782608,-8536.91304347826,-49481.84782608696,0.9359999895100001,1.1779999733,-2.087922095176574,-10.293987708247597,3.429692883276694,16.89852325981752,-0.8849980200551042,-11.943685117379166
93,1674855040348.36,-39064.0,-40063.42857142857,118873.0,127389.28571428572,-8604.42857142857,-49876.857142857145,0.93599998951,1.1779999733,-2.5724021198942633,-12.298384278257545,2.8695760725681634,16.293785804529772,-1.1765468504887595,-12.156227612612605
94,1674855040381.6902,-39087.87234042553,-40462.89361702128,118962.8510638298,127983.34042553193,-8686.340425531915,-50362.276595744675,0.93599998951,1.17861699551,-2.3251123637703084,-13.529015718897076,2.8418752144954986,17.748009729581998,-1.9561627713107068,-14.332154780895635
95,1674855040415.02,-39200.186046511626,-41039.651162790695,119068.95348837208,129067.27906976744,-8858.651162790698,-51224.6976744186,0.93599998951,1.2070000171700002,-2.349054613685191,-13.780290911208532,2.5204409664367318,21.521928368603493,-3.2177080441659363,-17.430263829756758
96,1674855040448.35,-39232.55555555556,-41345.55555555556,119118.77777777775,129703.22222222225,-8934.555555555555,-51730.888888888876,0.93599998951,1.2070000171700002,-1.6857284044353076,-12.822564292233508,2.4580255913287457,23.141704409809204,-3.3016048853622917,-18.54219139343377
97,1674855040481.68,-39225.82222222223,-41602.84444444445,119172.8,130437.97777777778,-8994.266666666666,-52114.422222222216,0.9591999769212,1.2070000171700002,-1.3796412823103594,-11.400682715952174,2.09970614024048,24.54890409550102,-3.079580147168192,-17.523258786524085
98,1674855040515.01,-39259.608695652176,-41823.782608695656,119244.0,131700.28260869565,-9027.08695652174,-52727.45652173913,0.964999973774,1.2070000171700002,-0.594284033739828,-7.84209913542283,1.7506400343412263,26.33266075893867,-1.684526815713826,-15.029084250983743
99,1674855040548.34,-39264.375,-41917.28125,119300.84375,132731.90625,-8865.875,-53268.90625,0.9708124771715,1.2229375019709374,-0.3182250278914202,-5.717834173067371,1.820841495895958,30.289852091900162,0.6868682587023723,-15.381703824394947
100,1674855040581.67,-39277.41666666666,-41969.333333333336,119320.16666666669,133320.0,-8734.666666666666,-53532.16666666666,0.995999991894,1.23699998856,-0.5159957899585961,-3.6652506363300468,1.4738120090221065,28.823080053928766,2.596263152317789,-14.178848381399872
101,1674855040615.0,-39299.738095238084,-41993.90476190476,119356.40476190475,134012.45238095234,-8666.214285714286,-53991.142857142855,0.995999991894,1.23699998856,-0.40133414394706585,-1.7013914964131003,1.1241588155830906,23.1239990033896,3.6090887691439657,-12.638116828927059
102,1674855040648.33,-39329.833333333336,-42031.333333333336,119428.20833333331,135166.0,-8599.604166666666,-54855.08333333334,0.995999991894,1.23699998856,-0.6546482191239906,-1.140636036379988,1.2737716404961759,24.34335785883593,2.6629780007730446,-15.863339271352364
103,1674855040681.66,-39317.545454545456,-42069.818181818184,119483.77272727275,136146.86363636365,-8482.318181818182,-55452.13636363637,0.995999991894,1.23699998856,-0.401326170711235,-1.004949443452982,1.636224463690952,28.27146909743153,2.5237398986433166,-19.201615861557297
104,1674855040714.99,-39319.72,-42078.88,119509.96,136794.36,-8341.52,-55829.76,0.995999991894,1.23699998856,-0.19983766293032468,-0.8498381919736903,1.5357064223679189,27.82186501762312,3.2472685643975985,-18.38801086681889
105,1674855040748.32,-39333.34042553192,-42090.53191489362,119540.65957446807,137712.51063829788,-8056.425531914892,-56328.638297872334,0.995999991894,1.23699998856,-0.03507344704152552,-0.5920464516495286,1.1246263082204773,25.46766530781008,5.432325439232909,-14.737032542785379
106,1674855040781.65,-39358.09090909091,-42105.13636363636,119577.11363636365,138613.81818181818,-7726.340909090909,-56906.954545454544,0.995999991894,1.2119544961268185,-0.4054959576390569,-0.353217381840774,0.933502923559406,24.672020852248625,7.560535239450328,-14.549645043549726
107,1674855040814.98,-39373.0,-42112.0,119595.0,138908.0,-7533.0,-57199.0,0.995999991894,1.20799994469,-0.5328538494786115,-0.3312334167874477,0.8504857255021223,21.138530330269685,8.086013828446058,-13.693779644762591
108,1674855040848.31,-39373.551020408166,-42118.591836734704,119616.08163265305,139099.18367346938,-7264.653061224491,-57500.75510204082,0.995999991894,1.20799994469,-0.402147033903638,-0.28062769323309245,0.7542969139133587,13.868150683972154,7.9185221787436575,-11.722355164525581
109,1674855040881.64,-39380.309523809534,-42128.21428571428,119644.33333333331,139283.95238095234,-6788.380952380952,-58021.33333333334,0.995999991894,1.20799994469,-0.2222083422791928,-0.23080246492563003,0.6722646899789032,6.7020100187926674,9.38055052336015,-11.144914381624638
110,1674855040914.9702,-39382.96428571428,-42135.25,119659.78571428572,139321.0,-6443.0357142857165,-58451.42857142857,0.995999991894,1.20799994469,-0.0996528894717243,-0.23252289679967433,0.6479213539921482,4.1304141813512585,10.900716971032343,-12.525515537492112
111,1674855040948.3,-39378.52380952382,-42139.28571428572,119670.14285714286,139324.47619047618,-6202.190476190476,-58751.714285714275,0.995999991894,1.203714234491429,-0.049732723204833344,-0.2069594714971327,0.5406667406090817,2.253156280082911,10.625690748084205,-12.510842222891782
112,1674855040981.63,-39371.186046511626,-42142.95348837209,119678.81395348835,139315.09302325582,-5978.488372093022,-59150.0,0.995999991894,1.1779999733,0.09124474081100846,-0.14740647066314613,0.3448401392929888,0.31143369010197147,8.099725523610052,-11.287788656087058
113,1674855041014.9602,-39354.0243902439,-42148.12195121951,119690.48780487805,139292.9512195122,-5858.170731707317,-59584.09756097561,0.995999991894,1.1779999733,0.2894268247259204,-0.12873226940161703,0.30705143013502323,-0.2805140096488485,5.849246256151229,-11.327815500597064
114,1674855041048.29,-39353.90322580645,-42157.16129032258,119705.80645161292,139258.80645161288,-5876.354838709676,-59877.838709677424,0.995999991894,1.1779999733,0.24622917228601868,-0.17877377095547176,0.3566716780693213,-0.6567630922090193,3.2586808464041908,-11.262362973521169
115,1674855041081.62,-39363.181818181816,-42166.27272727273,119719.45454545454,139241.27272727276,-5890.090909090909,-59997.363636363625,0.995999991894,1.1779999733,0.08004885237331734,-0.23321544749914933,0.4064458786355885,-0.7382759363293406,0.8840508180019313,-8.474453666377952
116,1674855041114.95,-39374.85106382979,-42181.234042553195,119744.82978723405,139228.40425531915,-5893.765957446809,-60077.638297872334,0.995999991894,1.1779999733,-0.20828792237180335,-0.3311550107383449,0.5434758781985266,-0.6455361262819214,-0.3559886230893447,-4.935916788703309
117,1674855041148.28,-39399.48780487805,-42201.90243902439,119787.87804878045,139222.0487804878,-5853.024390243902,-60118.68292682928,0.995999991894,1.1779999733,-0.4558911661085514,-0.44745627983485575,0.8207979864619421,-0.36761355362596265,0.23332700130086403,-2.4086832746036837
118,1674855041181.61,-39419.875,-42217.59375,119829.9375,139218.4375,-5797.125,-60145.15625,0.995999991894,1.1779999733,-0.5669880428787133,-0.5132614463753367,1.1049393084172372,-0.22837551763827735,0.9297496175733366,-1.4780763598673703
119,1674855041214.94,-39424.4705882353,-42226.294117647056,119856.41176470587,139217.0,-5778.588235294117,-60153.41176470588,0.995999991894,1.1779999733,-0.4962440420136281,-0.4506453965789679,1.1159306915614897,-0.11405379655430542,1.1518910687048332,-0.7578092778631974
120,1674855041248.27,-39420.16666666666,-42233.16666666666,119881.45238095238,139215.52380952382,-5749.523809523808,-60165.95238095236,0.995999991894,1.1779999733,-0.20680915071845007,-0.31267344823997983,0.9358366512539561,-0.06525618761102463,1.0351082498066988,-0.4727413120900074
121,1674855041281.6,-39397.34693877551,-42246.71428571428,119914.73469387756,139207.79591836734,-5611.918367346939,-60222.91836734692,0.995999991894,1.171265285845102,0.225302277794187,-0.29123443530649634,0.8480566960489494,-0.10642631481812886,1.8522485679955676,-0.777697725228149
122,1674855041314.93,-39363.28571428572,-42254.0,119934.57142857145,139200.7142857143,-5480.285714285715,-60275.714285714275,0.995999991894,1.14800000191,0.6119109914091042,-0.2770864164274583,0.7816744270874024,-0.16287356720762,2.9833261926082044,-1.2231485254766732
123,1674855041348.26,-39327.29268292683,-42258.756097560974,119951.02439024393,139192.19512195126,-5326.902439024389,-60337.09756097561,0.995999991894,1.1472682952907318,0.9288330387301955,-0.2559198347921992,0.6957894941465993,-0.23331017865146242,4.226636104501951,-1.7116228181929136
124,1674855041381.59,-39308.29166666666,-42261.66666666666,119963.91666666669,139171.625,-4939.916666666667,-60489.83333333334,1.0097500061005,1.1012083540383333,0.8906421928456926,-0.14953894661416128,0.49186921503267733,-0.3617450290650901,6.720682965574258,-2.6694142121403908
125,1674855041414.92,-39317.25,-42261.0,119964.08333333331,139164.70833333337,-4545.208333333333,-60634.875,1.02600002289,1.0870000124,0.4604014477392362,-0.07000678776710112,0.29514788286238836,-0.3600951960006446,9.351715975374022,-3.5919685453197854
