Frame,Timestamp,PSML_position_x,PSML_position_y,PSML_position_z,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSML_gripper_angle,PSMR_gripper_angle,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z
36,1674859267714.22,-25778.0,-13444.0,77572.0,77862.0,14004.0,-24488.0,1.4659999609,1.62999999523,7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0
37,1674859267747.55,-25778.0,-13444.0,77572.0,77862.0,14004.0,-24488.0,1.4659999609,1.62999999523,7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0
38,1674859267780.88,-25778.0,-13444.0,77572.0,77862.0,14004.0,-24488.0,1.4659999609,1.62999999523,7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0
39,1674859267814.21,-25778.0,-13444.0,77572.0,77862.0,14004.0,-24488.0,1.4659999608999998,1.62999999523,7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0
40,1674859267847.54,-25778.0,-13444.0,77572.0,77862.0,14004.0,-24488.0,1.4659999608999998,1.62999999523,7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0
41,1674859267880.87,-25778.0,-13444.0,77572.0,77862.0,14004.0,-24488.0,1.4659999609000005,1.6299999952300002,7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0
42,1674859267914.2,-25778.0,-13444.0,77572.0,77862.0,14004.0,-24488.0,1.4659999609,1.62999999523,7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0
43,1674859267947.53,-25778.0,-13444.0,77572.0,77862.0,14004.0,-24488.0,1.4659999609,1.62999999523,7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0
44,1674859267980.86,-25778.0,-13444.0,77572.0,77862.0,14004.0,-24488.0,1.4659999609,1.62999999523,7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0
45,1674859268014.1902,-25778.0,-13444.0,77572.0,77862.0,14004.0,-24488.0,1.4659999609,1.62999999523,7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0
46,1674859268047.52,-25778.0,-13444.0,77572.0,77862.0,14004.0,-24488.0,1.4659999609,1.62999999523,7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0
47,1674859268080.85,-25778.0,-13444.0,77572.0,77862.0,14004.0,-24488.0,1.4659999608999998,1.62999999523,7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0
48,1674859268114.1802,-25778.0,-13444.0,77572.0,77862.0,14004.0,-24488.0,1.4659999609,1.62999999523,7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0
49,1674859268147.51,-25778.0,-13444.0,77572.0,77862.0,14004.0,-24488.0,1.4659999609000005,1.6299999952300002,7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0
50,1674859268180.8398,-25778.0,-13444.0,77572.0,77862.0,14004.0,-24488.0,1.4659999609,1.62999999523,7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0
51,1674859268214.1702,-25778.0,-13444.0,77572.0,77862.0,14004.0,-24488.0,1.4659999608999998,1.62999999523,7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0
52,1674859268247.5,-25778.0,-13444.0,77572.0,77862.0,14004.0,-24488.0,1.4659999609,1.62999999523,7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0
53,1674859268280.8298,-25778.0,-13444.0,77572.0,77862.0,14004.0,-24488.0,1.4659999609,1.62999999523,7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0
54,1674859268314.1602,-25778.0,-13444.0,77572.0,77862.0,14004.0,-24488.0,1.4659999608999998,1.62999999523,7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0
55,1674859268347.49,-25778.0,-13444.0,77572.0,77862.0,14004.0,-24488.0,1.4659999609,1.62999999523,7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0
56,1674859268380.82,-25778.0,-13444.0,77572.0,77862.0,14004.0,-24488.0,1.4659999608999998,1.62999999523,7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0
57,1674859268414.15,-25778.0,-13444.0,77572.0,77862.0,14004.0,-24488.0,1.4659999609,1.62999999523,7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0
58,1674859268447.48,-25778.0,-13444.0,77572.0,77862.0,14004.0,-24488.0,1.4659999609,1.6299999952299995,7.632783294297951e-17,0.0,0.0,0.0,0.0,0.0
59,1674859268480.81,-25764.977777777778,-13443.111111111111,77577.04444444443,77859.71111111113,14007.933333333332,-24493.911111111112,1.521466676393333,1.5980000257473332,0.13023494047812514,0.00888975702922175,0.050449371140692895,-0.022891124350063644,0.03933717485430671,-0.05911688424435103
60,1674859268514.14,-25732.08333333333,-13435.25,77590.75,77850.0,14024.583333333336,-24518.41666666667,1.57000005245,1.57000005245,0.4592139212902359,0.08750912163808434,0.18751931636350147,-0.12001243130169172,0.2058546559375586,-0.3041981685480502
61,1674859268547.47,-25732.0,-13434.0,77591.0,77848.37209302325,14027.279069767445,-24520.46511627907,1.57000005245,1.57000005245,0.4600473360116771,0.10001034246043028,0.19001956052797064,-0.13629309097734224,0.23281465309086827,-0.3246846653064716
62,1674859268580.8,-25732.0,-13434.0,77591.0,77848.0,14027.0,-24522.0,1.57000005245,1.57000005245,0.32981239553355207,0.09112058543120853,0.13957018938727772,-0.11712326026738155,0.1906865080064298,-0.28091811732770894
63,1674859268614.13,-25732.0,-13434.0,77591.0,77848.0,14027.0,-24522.0,1.57000005245,1.57000005245,0.0008334147214413093,0.01250122082234593,0.0025002441644691453,-0.02000195331575348,0.024169026923177867,-0.035836833024009786
64,1674859268647.4602,-25732.0,-13434.0,77591.0,77848.0,14027.0,-24522.0,1.57000005245,1.57000005245,9.165122364744131e-17,0.0,0.0,-0.0037212936401029412,-0.0027909702301318015,-0.015350336265588375
65,1674859268680.79,-25732.0,-13434.0,77591.0,77848.0,14027.0,-24522.0,1.57000005245,1.57000005245,9.165122364744131e-17,0.0,0.0,1.3877787807814457e-17,0.0,3.932039878880763e-17
66,1674859268714.12,-25732.0,-13434.0,77591.0,77848.0,14027.0,-24522.0,1.5700000524499995,1.5700000524499995,9.165122364744131e-17,0.0,0.0,1.3877787807814457e-17,0.0,3.932039878880763e-17
67,1674859268747.4502,-25732.0,-13434.0,77591.0,77848.0,14027.0,-24521.66666666667,1.57000005245,1.57000005245,9.165122364744131e-17,0.0,0.0,1.3877787807814457e-17,0.0,0.0033336588859104437
68,1674859268780.78,-25732.0,-13434.0,77591.0,77848.35483870968,14027.0,-24519.09677419355,1.57000005245,1.57000005245,9.165122364744131e-17,0.0,0.0,0.0035487596472677063,0.0,0.029035281785553174
69,1674859268814.11,-25730.4,-13434.0,77591.8,77849.0,14027.08,-24516.32,1.5700000524499995,1.5700000524499995,0.01600156265258833,0.0,0.008000781326330461,0.010001002652307226,0.0008000781326294016,0.056805735679436246
70,1674859268847.44,-25730.0,-13434.0,77592.0,77851.16279069768,14027.232558139534,-24505.744186046508,1.57000005245,1.57000005245,0.02000198261856611,0.0,0.010000991309282966,0.0316311803752953,0.0023258197010389333,0.15924132003317934
71,1674859268880.77,-25730.0,-13434.0,77592.0,77853.44444444444,14027.703703703704,-24494.185185185186,1.57000005245,1.57000005245,0.02000198261856611,0.0,0.010000991309282966,0.05090118659071958,0.007037735490765287,0.24914099493599207
72,1674859268914.1,-25730.0,-13434.0,77592.0,77855.17857142858,14028.107142857143,-24486.035714285717,1.57000005245,1.57000005245,0.00400041996597787,0.0,0.002000209982952463,0.06179190707587607,0.010272442914550263,0.3028732092817415
73,1674859268947.43,-25730.0,-13434.0,77592.0,77856.0,14028.833333333336,-24481.142857142866,1.5700000524500002,1.5700000524500002,9.251858538542972e-17,0.0,0.0,0.048376877497193604,0.016009368546274196,0.24603767455425954
74,1674859268980.76,-25730.0,-13434.0,77592.0,77856.0,14028.0,-24482.0,1.57000005245,1.57000005245,9.251858538542972e-17,0.0,0.0,0.025558111634501623,0.0029633055416262983,0.12186411104514096
75,1674859269014.09,-25730.0,-13434.0,77592.0,77856.0,14028.0,-24482.0,1.57000005245,1.57000005245,9.251858538542972e-17,0.0,0.0,0.008215148144305613,-0.0010714800147880912,0.04036144280550844
76,1674859269047.42,-25730.0,-13434.0,77592.0,77855.42857142858,14028.0,-24483.142857142866,1.5700000524500002,1.5700000524500002,9.251858538542972e-17,0.0,0.0,-0.005714885665578574,-0.008334147214921553,-0.02000203703807496
77,1674859269080.75,-25730.0,-13434.0,77592.0,77855.0,14028.0,-24484.0,1.57000005245,1.57000005245,9.251858538542972e-17,0.0,0.0,-0.010001018519037485,0.0,-0.02000203703807496
78,1674859269114.08,-25730.0,-13434.0,77592.0,77855.0,14028.0,-24484.0,1.57000005245,1.57000005245,9.251858538542972e-17,0.0,0.0,-0.010001018519037485,0.0,-0.02000203703807496
79,1674859269147.41,-25730.0,-13434.0,77592.0,77855.0,14027.843137254902,-24484.470588235294,1.5700000524500002,1.5700000524500002,9.251858538542972e-17,0.0,0.0,-0.004286132853458899,-0.0015687921435135722,-0.013278642137203792
80,1674859269180.74,-25730.0,-13434.0,77592.0,77855.0,14027.0,-24487.0,1.57000005245,1.57000005245,9.251858538542972e-17,0.0,0.0,1.1564823173178714e-17,-0.010000988149175783,-0.030002964447527296
81,1674859269214.07,-25730.0,-13434.0,77592.0,77854.27777777777,14027.0,-24487.0,1.57000005245,1.57000005245,9.251858538542972e-17,0.0,0.0,-0.007222927586357498,-0.010000988149175783,-0.030002964447527296
82,1674859269247.4,-25730.0,-13434.0,77592.0,77854.0,14027.0,-24487.0,1.57000005245,1.57000005245,9.251858538542972e-17,0.0,0.0,-0.010000997007052098,-0.008432196005662222,-0.025296588016986605
83,1674859269280.7302,-25730.0,-13434.0,77592.0,77854.0,14027.0,-24487.0,1.57000005245,1.57000005245,9.251858538542972e-17,0.0,0.0,-0.010000997007052098,0.0,3.23815048849004e-17
84,1674859269314.06,-25730.0,-13434.0,77592.0,77853.62222222223,14026.333333333336,-24488.73333333333,1.57000005245,1.57000005245,9.251858538542972e-17,0.0,0.0,-0.006556243832938209,-0.00666736660991446,-0.017335153185806643
85,1674859269347.39,-25730.0,-13434.0,77592.0,77852.82926829267,14023.146341463416,-24490.36585365853,1.5700000524499995,1.5700000524499995,9.251858538542972e-17,0.0,0.0,-0.011708546241978453,-0.03854063137938494,-0.033662070445251456
86,1674859269380.7202,-25730.0,-13434.0,77592.0,77853.71428571429,14020.071428571433,-24485.0,1.57000005245,1.57000005245,9.251858538542972e-17,0.0,0.0,-0.002857572499337418,-0.06929253818142449,0.02000131366255581
87,1674859269414.05,-25730.0,-13434.0,77592.0,77857.53703703704,14017.148148148148,-24462.5,1.57000005245,1.57000005245,9.251858538542972e-17,0.0,0.0,0.03915212870397602,-0.09186104500005865,0.26236008993379384
88,1674859269447.38,-25730.0,-13435.741935483871,77591.7741935484,77868.16129032258,14018.741935483871,-24408.161290322583,1.57000005245,1.57000005245,9.251858538542972e-17,-0.017421183722745422,-0.0022583015936232334,0.15333618795101686,-0.0440482335322702,0.8221311549887814
89,1674859269480.71,-25731.117647058818,-13441.117647058823,77591.0,77873.35294117648,14020.411764705883,-24381.882352941167,1.57000005245,1.57000005245,-0.011177562146982978,-0.07118354970332041,-0.010000993199787084,0.19640679321407337,0.0034035963417487027,1.0312828102263176
90,1674859269514.04,-25735.415094339623,-13465.773584905659,77588.54716981133,77874.49056603774,14019.528301886792,-24374.96226415094,1.57000005245,1.57000005245,-0.05415623209077467,-0.3177670085875822,-0.034531690662459695,0.16955262610593577,0.02380397873846915,0.8754668336023724
91,1674859269547.37,-25739.28,-13519.8,77584.48,77869.2,14012.84,-24397.28,1.5700000524499995,1.5700000524499995,-0.09280906338508448,-0.8406627411320944,-0.07294905941556103,0.01038811123819953,-0.05902511901048892,0.1088235305237466
92,1674859269580.7,-25727.863636363636,-13588.045454545454,77583.0,77864.90909090909,14008.045454545454,-24415.545454545456,1.57000005245,1.57000005245,0.03254412133590427,-1.469426572526202,-0.08000792168342036,-0.08444706376600991,-0.12367553049267932,-0.33666523144919697
93,1674859269614.03,-25692.89655172413,-13737.413793103447,77581.86206896552,77858.43103448275,14003.310344827589,-24448.75862068966,1.5648276230362068,1.57000005245,0.4252277885533922,-2.7166723809862625,-0.06685764593483819,-0.1606113145571235,-0.16219576122170706,-0.7380369772530454
94,1674859269647.36,-25682.856439127383,-13836.104855735395,77580.04327938071,77860.19510907812,13999.287825475018,-24518.185432793805,1.5524137924431032,1.57000005245,0.5642915515702266,-3.1633624784421657,-0.04437164777138347,-0.09005801825565869,-0.1355353323219888,-1.2091737492543204
95,1674859269680.69,-25672.81632653061,-13934.795918367348,77578.22448979593,77861.95918367348,13995.265306122448,-24587.61224489796,1.5399999618499998,1.57000005245,0.550527596227843,-3.4678505246049647,-0.047759899319464595,-0.02950182417538985,-0.12781426074050758,-1.7208410399132996
96,1674859269714.02,-25694.6511627907,-14191.279069767445,77576.76744186046,77974.20930232559,13960.744186046511,-24728.279069767446,1.5399999618500002,1.57000005245,-0.0175470888115562,-4.5391032675516705,-0.050951379997450974,1.1578958834164517,-0.42570345506285573,-2.795482572628321
97,1674859269747.35,-25690.88888888889,-14397.777777777776,77589.5,78098.05555555556,13915.055555555557,-24856.5,1.53999996185,1.57000005245,-0.08033160706156074,-5.617285012521536,0.09457630893443346,2.378836902283885,-0.8424052599823294,-3.3834811756509744
98,1674859269780.68,-25676.6875,-14543.15625,77610.96875,78193.875,13852.4375,-25027.90625,1.53999996185,1.57000005245,-0.03871447515436819,-6.084208126231595,0.3274761547172201,3.3194893509097123,-1.4284221423392067,-4.403382624341605
99,1674859269814.01,-25702.64,-14805.78,77663.92,78402.12,13665.9,-25223.82,1.5399999618499998,1.5700000524499995,-0.07989513410220579,-6.145620109494632,0.8716122723646755,4.2795319185455485,-2.9487344095746892,-4.955905832991319
100,1674859269847.34,-25779.0,-15013.714285714286,77716.0,78600.61904761905,13420.333333333336,-25389.95238095238,1.53999996185,1.5700000524500002,-0.8811961251702,-6.159977288602451,1.2651251199582993,5.026132772676042,-4.947709983790198,-5.335057366706567
101,1674859269880.67,-25850.566666666666,-15164.733333333335,77749.86666666668,78735.2,13223.633333333333,-25582.73333333333,1.53999996185,1.57000005245,-1.7389667298859248,-6.216388964694896,1.389117303382668,5.413788548326142,-6.288670202867031,-5.548826832134735
102,1674859269913.9998,-25980.530612244896,-15353.510204081631,77809.44897959182,78912.91836734694,12959.204081632652,-25924.55102040816,1.5399999618499998,1.57000005245,-2.7791922900386647,-5.477861878274683,1.4554387737372527,5.108505426839367,-7.067683164768648,-7.008033741661421
103,1674859269947.33,-26077.33333333333,-15462.0,77869.5,79053.33333333331,12751.5,-26144.66666666667,1.5399999618499998,1.57000005245,-2.9836323750914704,-4.4833119095473135,1.5351523636838686,4.527597596003842,-6.689005120075113,-7.547902993121444
104,1674859269980.66,-26180.038461538457,-15528.596153846154,77990.5,79258.44230769231,12442.75,-26343.038461538457,1.53999996185,1.57000005245,-3.295049683211085,-3.638994334963611,2.4065771796026922,5.232951864206096,-7.809622763040537,-7.6038172879387
105,1674859270013.99,-26322.97674418605,-15605.627906976742,78338.88372093023,79630.37209302325,11925.906976744185,-26651.3023255814,1.5399999618500002,1.57000005245,-3.4247962046203626,-2.5214201928040962,5.294868955000197,7.175242703037213,-10.333987629188085,-7.268221246465283
106,1674859270047.32,-26362.571428571428,-15661.571428571433,78602.71428571429,79814.0,11631.714285714286,-26814.571428571428,1.53999996185,1.57000005245,-2.8526670562862457,-1.9959140773585453,7.332867820751173,7.607424603432995,-11.198973408503681,-6.699716418938736
107,1674859270080.65,-26381.5625,-15735.125,78929.79166666669,79989.29166666669,11208.125,-26996.9375,1.5399999618499998,1.57000005245,-2.0154385958844583,-2.0654955578791143,9.393857993989611,7.309220220874008,-12.347486837124643,-6.539642379858944
108,1674859270113.98,-26477.875,-15819.125,79365.15625,80184.6875,10601.15625,-27305.09375,1.53999996185,1.57000005245,-1.5491352319706546,-2.135184832166425,10.263751568564851,5.543708287623017,-13.24883212656742,-6.538566134327408
109,1674859270147.31,-26499.14814814815,-15897.481481481482,79692.44444444444,80307.77777777777,10298.25925925926,-27449.555555555562,1.53999996185,1.57000005245,-1.3659019757256903,-2.359336320828152,10.898389841562471,4.938272871080805,-13.335883624798713,-6.350474791687579
110,1674859270180.64,-26673.065217391304,-15959.54347826087,80048.93478260869,80427.10869565218,10005.608695652174,-27612.32608695652,1.5399999618500002,1.57000005245,-2.915324612986261,-2.2444085091608224,11.192550294783283,4.378606629133615,-12.02635892921032,-6.154498817761829
111,1674859270213.97,-26812.96666666667,-16036.933333333332,80452.5,80567.96666666666,9660.566666666668,-27729.9,1.53999996185,1.57000005245,-3.3512566772305767,-2.178300604035338,10.874525578262036,3.833174741112502,-9.406835906270176,-4.2484893144560845
112,1674859270247.3,-26854.78947368421,-16107.684210526317,80747.84210526316,80683.47368421053,9377.052631578948,-27804.0,1.53999996185,1.57000005245,-3.556773335910671,-2.102237133077027,10.555033486049627,3.7573347325227395,-9.212987419223644,-3.544802539488831
113,1674859270280.63,-27027.765957446813,-16173.489361702128,81118.85106382979,80864.48936170213,8926.021276595744,-27938.319148936167,1.5399999618500002,1.57000005245,-3.547366493570434,-2.139672607034861,10.700234933389408,4.374247092443326,-10.796961619338854,-3.2602588433103157
114,1674859270313.96,-27142.6511627907,-16295.976744186044,81678.72093023256,81157.46511627907,8229.186046511628,-28137.18604651163,1.5399999618500002,1.57000005245,-3.2971796219439433,-2.590691926004764,12.263434079670683,5.895573495099385,-14.315237211925789,-4.0732680840637965
115,1674859270347.29,-27229.5,-16356.333333333336,81980.83333333331,81360.5,7837.833333333332,-28208.5,1.5399999618499998,1.57000005245,-3.7474838988886128,-2.4867388938845463,12.331143670311286,6.770937641649894,-15.39372931432593,-4.045404897933244
116,1674859270380.62,-27371.941176470587,-16463.039215686276,82328.13725490196,81622.94117647059,7437.098039215686,-28351.980392156864,1.5399999618499998,1.5700000524500002,-3.4420883316763877,-2.8957813309870875,12.094042969605447,7.585258895623601,-14.890686542408234,-4.137016437718462
117,1674859270413.95,-27490.975609756093,-16860.073170731706,82896.70731707317,82015.9512195122,6929.634146341464,-28608.146341463416,1.53999996185,1.5700000524499995,-3.4835933835779436,-5.641544280203731,12.181095076159428,8.585728270295073,-12.996825394599474,-4.7100816825565355
118,1674859270447.28,-27690.5,-17074.833333333332,83152.16666666669,82216.83333333331,6701.666666666668,-28771.5,1.5399999618499998,1.57000005245,-4.610458959390384,-7.185730814213283,11.714518977014867,8.564198468777287,-11.36281348808923,-5.630568624341578
119,1674859270480.61,-27790.260869565216,-17327.978260869564,83495.76086956523,82484.13043478262,6404.782608695652,-28901.847826086963,1.5399999618500002,1.57000005245,-4.183614206278752,-8.650264286893139,11.677418167187911,8.612762461141878,-10.324199699495137,-5.49923013761848
120,1674859270513.94,-27959.285714285717,-17734.45238095238,84121.92857142858,82984.85714285714,5806.666666666668,-29209.642857142866,1.53999996185,1.5700000524500002,-4.683570806306935,-8.744675848637021,12.253455036729818,9.690042204803506,-11.23081536798061,-6.015575161254598
121,1674859270547.2698,-28183.805555555562,-18007.222222222223,84716.77777777777,83600.97222222223,5207.194444444444,-29476.611111111117,1.53999996185,1.57000005245,-4.9335661762274805,-9.324849273237575,15.647728648950396,13.84282253555133,-14.946269542043296,-7.051841868883784
122,1674859270580.6,-28246.7,-18150.3,85123.8,84015.4,4789.4,-29692.9,1.53999996185,1.57000005245,-4.564861311742437,-8.224059796404543,16.282040972859132,15.314242635865867,-16.15546088892659,-7.911320587469135
123,1674859270613.93,-28323.673469387755,-18320.897959183672,85675.3469387755,84649.24489795919,4217.673469387755,-29996.346938775518,1.5399999618499998,1.57000005245,-3.6442509123036992,-5.865050537515313,15.535754996529027,16.645564297484658,-15.891539068122734,-7.867835099538364
124,1674859270647.26,-28435.863636363636,-18710.045454545456,86554.0,85770.40909090909,3330.0454545454545,-30433.886363636364,1.5399999618500002,1.57000005245,-2.520828014045828,-7.028920757278482,18.374027147665508,21.696503558766057,-18.77333450839274,-9.573693840840177
125,1674859270680.59,-28476.4,-19021.0,87016.0,86373.2,2911.0,-30670.4,1.53999996185,1.57000005245,-2.297229977162153,-8.707862873513328,18.923888436725722,23.58034919753736,-18.785876437144033,-9.775976912696414
126,1674859270713.92,-28466.660377358487,-19488.30188679245,87583.24528301887,87087.58490566038,2450.849056603773,-30989.69811320755,1.53999996185,1.57000005245,-1.4300080155014143,-11.675213663477985,19.080888361085076,24.385833834704012,-17.670003420111467,-9.934505299401073
127,1674859270747.25,-28487.96875,-20132.0625,88401.40625,88098.875,1782.21875,-31526.78125,1.53999996185,1.57000005245,-0.5211013117374504,-14.221593511842707,18.475908338571077,23.28698553919737,-15.47981245188945,-10.930039638867457
128,1674859270780.58,-28588.611111111117,-20426.61111111111,88857.88888888889,88677.0,1416.666666666667,-31832.83333333333,1.53999996185,1.57000005245,-1.1222199894808373,-14.05751814542336,18.420729338885796,23.040302358133875,-14.944826495045886,-11.625492023836339
129,1674859270813.91,-28687.478260869564,-20728.91304347826,89488.86956521738,89424.26086956523,904.8695652173913,-32294.28260869565,1.5399999618500002,1.57000005245,-2.208401741349918,-12.407345365258374,19.05815018872157,23.369096514147014,-15.461342299647656,-13.047152892008407
130,1674859270847.24,-28911.975,-20984.775,90314.775,90381.475,163.925,-32993.775,1.53999996185,1.57000005245,-4.240483851757723,-8.52797995412187,19.13560243043192,22.828284061382437,-16.184555512074116,-14.671404055405104
131,1674859270880.57,-29063.636363636364,-21127.727272727272,90800.72727272726,90939.81818181818,-268.1818181818182,-33409.63636363636,1.5399999618500002,1.57000005245,-4.75072370512089,-7.011868512525511,19.430327550565735,22.630446559495606,-16.85016786176499,-15.769604104533954
132,1674859270913.9,-29238.361702127666,-21360.65957446808,91359.63829787234,91545.7659574468,-740.5531914893618,-34012.617021276594,1.5399999618500002,1.57000005245,-5.509385237092684,-6.31809937405274,18.709555371730435,21.21716725340548,-16.455869186687938,-17.1850665232213
133,1674859270947.23,-29526.222222222223,-21782.511111111107,92223.06666666668,92412.28888888887,-1415.9555555555555,-35114.75555555556,1.5399999618500002,1.57000005245,-6.143084931469687,-7.9781572902964655,19.084821358916717,20.310166689204607,-15.800383162868949,-21.2119212004945
134,1674859270980.5598,-29694.681818181816,-22219.0,92877.22727272726,93055.45454545453,-1817.090909090909,-35859.13636363636,1.5399999618500002,1.57000005245,-6.311096001677778,-10.913842112641175,20.76711689610754,21.158521395624227,-15.490667653864556,-24.497491027170174
135,1674859271013.89,-29795.78260869565,-22576.304347826088,93321.26086956523,93484.60869565216,-2005.0,-36300.30434782609,1.5399999618500002,1.57000005245,-5.574765816048782,-12.157666978503492,19.618189472928748,19.390368084492323,-12.6457324030268,-22.879162084470114
136,1674859271047.22,-30041.840909090908,-23081.704545454544,93970.88636363637,93981.40909090909,-2202.7045454545455,-37071.13636363636,1.5399999618500002,1.57000005245,-5.156702792588677,-12.99323518681564,17.47995191343506,15.692781630213696,-7.868287669573067,-19.565773326662306
137,1674859271080.5498,-30302.962962962964,-23669.88888888889,94677.96296296296,94358.92592592591,-2397.1111111111113,-37941.7037037037,1.53999996185,1.57000005245,-6.083424659409275,-14.51034899958939,18.009167403385376,13.036014506067291,-5.800782743148869,-20.827771131648827
138,1674859271113.88,-30560.5,-24393.08333333333,95331.36111111114,94686.63888888886,-2625.527777777778,-38591.61111111112,1.53999996185,1.57000005245,-7.647939909333694,-18.169607315217778,20.103017394025617,12.021503560385925,-6.205898062767556,-22.915369230827583
139,1674859271147.21,-30905.195652173912,-25624.065217391304,96120.80434782608,95213.45652173914,-3046.782608695652,-39190.108695652176,1.5295651891926083,1.57000005245,-8.634409762066772,-25.426132824582243,21.501331374563332,12.32170525289093,-8.44161924954799,-21.191856606355717
140,1674859271180.5398,-31098.66666666667,-26489.0,96608.33333333331,95595.5,-3342.833333333333,-39424.5,1.50999999046,1.57000005245,-7.957828340439023,-28.193927780737642,19.30562473005693,12.366976437921558,-9.458167557076974,-14.829428318456502
141,1674859271213.87,-31386.08333333333,-27415.9,97210.0,96109.75,-3777.983333333333,-39665.95,1.4775000214541667,1.5459999799700002,-8.256632763927566,-30.231114385981073,18.788215315615044,14.232491319282135,-11.525670920818522,-10.74443763358697
