Frame,Timestamp,PSML_position_x,PSML_position_y,PSML_position_z,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSML_gripper_angle,PSMR_gripper_angle,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z
29,1674858011244.9102,-26029.369565217392,-13519.67391304348,77692.80434782608,77934.34782608696,14222.739130434782,-24535.17391304348,1.5321738823569566,1.57000005245,-0.04184033107161689,-0.060000998096938686,0.24551044532656263,0.46073489154557973,0.4195282615963385,0.005703134479443058
30,1674858011278.24,-26025.690476190477,-13523.142857142857,77701.95238095237,77943.09523809524,14224.333333333336,-24530.66666666667,1.50999999046,1.5700000524500002,0.11136704742884758,-0.07317513859946068,0.19910926229764994,0.2709797887230623,0.07073195487411603,0.06290496024817649
31,1674858011311.5698,-26036.66666666667,-13525.880952380952,77716.07142857142,77948.5,14225.166666666664,-24527.0,1.50999999046,1.5700000524500002,-0.021669693157686343,-0.07881755288891336,0.2782428285757083,0.21252127076807784,0.03166988310497563,0.0950097799026623
32,1674858011344.9,-26042.0,-13527.5,77726.5,77952.5,14226.0,-24525.0,1.50999999046,1.57000005245,-0.12631721800368712,-0.07826896768394685,0.3369911353405642,0.1815405043402829,0.03261205824022372,0.10174966566371342
33,1674858011378.23,-26033.45833333333,-13528.625,77742.54166666669,77958.47916666669,14226.333333333336,-24524.97916666667,1.50999999046,1.57000005245,-0.07768696205050764,-0.05482698333416262,0.40593353330830767,0.15385470648632035,0.020002014363280196,0.056880823350788784
34,1674858011411.5598,-26012.875,-13530.65625,77777.5625,77973.09375,14227.75,-24525.21875,1.50999999046,1.57000005245,0.23794141085926068,-0.04775778882585533,0.6149733355473418,0.24596259030064516,0.02583596014700082,0.01781422212067918
35,1674858011444.89,-25994.645161290322,-13530.677419354839,77816.74193548386,78001.06451612903,14230.064516129034,-24517.548387096773,1.50999999046,1.57000005245,0.4735961444469024,-0.03177744560337548,0.9025100558580265,0.4856936628285005,0.040649234712827734,0.07452338915754476
36,1674858011478.22,-25979.875,-13536.875,77877.85416666669,78089.125,14235.6875,-24471.58333333333,1.50999999046,1.57000005245,0.5358871737917416,-0.08250820623082798,1.3532597195412313,1.3065870002363171,0.09355090626799277,0.534010465243477
37,1674858011511.55,-25973.07692307692,-13546.615384615383,77931.26923076923,78220.23076923077,14220.692307692307,-24452.769230769238,1.50999999046,1.57000005245,0.398019638336123,-0.1596069327683575,1.537217426581656,2.471611560624126,-0.07058381602771623,0.7245659507012454
38,1674858011544.88,-25973.578947368416,-13552.631578947368,77960.73684210527,78314.68421052633,14203.789473684208,-24490.21052631579,1.50999999046,1.57000005245,0.21068267692600803,-0.21956347835672316,1.4400918586835203,3.136510162496588,-0.262777324426864,0.2734025647087321
39,1674858011578.21,-25991.755555555555,-13559.822222222225,78003.46666666666,78453.71111111113,14149.666666666664,-24617.2,1.50999999046,1.57000005245,-0.11881719557052749,-0.2294950745361174,1.2562498391470074,3.6462241063871743,-0.8602935845092365,-1.4563116271693684
40,1674858011611.54,-26029.042553191488,-13571.851063829788,78062.95744680849,78686.3829787234,14015.340425531916,-24672.063829787247,1.4838298026517025,1.57000005245,-0.5597109971959843,-0.2523818794974717,1.3170129334357565,4.661984285532201,-2.0537206183885583,-2.1931629088157067
41,1674858011644.87,-26033.2,-13586.2,78097.6,78811.0,13955.6,-24641.6,1.45000004768,1.57000005245,-0.5962687556865172,-0.335716995389155,1.368765247428583,4.963642625461794,-2.4821371330464763,-1.5140425925640153
42,1674858011678.2,-26016.684210526317,-13602.657894736842,78125.55263157895,78893.65789473684,13946.263157894737,-24609.315789473683,1.442657938125263,1.57000005245,-0.24930968657714,-0.42839976659964535,1.2209809330689463,4.399903569020659,-2.0342344273476094,0.07885217048490849
43,1674858011711.53,-25965.674418604653,-13694.860465116279,78174.58139534884,79032.69767441861,13892.372093023258,-24685.0,1.41900002956,1.57000005245,0.6337444447538392,-1.230215356622092,1.1163505515388765,3.46349124319948,-1.2298041070664578,-0.12937197129464692
44,1674858011744.86,-25879.54761904762,-13968.119047619048,78234.85714285714,79270.0,13792.452380952383,-24786.16666666667,1.41900002956,1.5700000524500002,1.5366750852296682,-3.819564686093116,1.3727075295679096,4.590454341237408,-1.6316362138727178,-1.4458054937950235
45,1674858011778.1902,-25793.94736842105,-14269.368421052632,78290.36842105263,79429.36842105263,13755.0,-24913.473684210527,1.41900002956,1.57000005245,2.227585958743953,-6.667756411244935,1.6483188633757984,5.357628469063045,-1.9128183776170549,-3.0418760055721035
46,1674858011811.52,-25746.44827586207,-14555.206896551723,78346.06896551725,79536.93103448275,13761.0,-24954.137931034482,1.41900002956,1.57000005245,2.192479016007446,-8.604325518151581,1.7150472668267678,5.042833943841996,-1.3138487962798224,-2.6916451449670973
47,1674858011844.85,-25678.022727272728,-15031.659090909092,78462.79545454546,79688.11363636362,13789.5,-24997.113636363636,1.3917273282963636,1.57000005245,2.0154492182643273,-10.636460087339104,2.2796098150871624,4.181552597330247,-0.029526253447758055,-2.109678698931178
48,1674858011878.1802,-25595.317073170732,-15616.658536585366,78642.65853658537,79822.53658536586,13799.439024390244,-25222.48780487805,1.4134878210865849,1.5700000524499995,1.9865004259881018,-13.47423793650909,3.523249302700183,3.932073513634626,0.4444340851678296,-3.090445986692195
49,1674858011911.51,-25715.0,-16075.428571428567,78781.64285714286,79885.78571428571,13808.5,-25412.714285714286,1.4490000009499997,1.57000005245,0.31450470521110074,-15.203735093372416,4.3561745045069715,3.4888921431438518,0.47504705502932043,-4.586225354434194
50,1674858011944.8398,-25793.444444444438,-16538.722222222223,78991.91666666669,79938.27777777777,13820.333333333336,-25565.555555555562,1.4381666779480555,1.57000005245,-1.1543444134693652,-15.072170745857546,5.291754477225647,2.5018942177768335,0.30836497760626946,-5.684999497322065
51,1674858011978.1702,-25724.95555555556,-17250.355555555554,79389.51111111112,80038.4,13838.6,-25706.044444444444,1.41900002956,1.57000005245,-1.2965309677354429,-16.338581169030295,7.469251624158986,2.158846115352398,0.3916481954857362,-4.836053505541634
52,1674858012011.5,-25844.581395348843,-17967.418604651164,79683.69767441861,80090.16279069768,13848.953488372092,-25878.023255813954,1.4469069796902323,1.57000005245,-1.29596003743907,-18.9217824972407,9.021437000807465,2.043970673452994,0.4045746801375023,-4.653557652374148
53,1674858012044.8298,-25892.0,-18369.0,79824.0,80105.0,13853.0,-25976.0,1.44900000095,1.57000005245,-0.9856690650145241,-18.304595150175498,8.321648697278919,1.6673825971628642,0.3266982875830331,-4.104854792738439
54,1674858012078.16,-25906.382978723403,-18817.617021276597,79995.25531914894,80118.51063829787,13848.893617021276,-26115.14893617021,1.44900000095,1.57000005245,-1.81446366138042,-15.674227284036936,6.058065514596454,0.8011895025829491,0.1029472784561567,-4.091464248524519
55,1674858012111.49,-25970.717391304344,-19431.695652173912,80352.56521739131,80158.04347826086,13844.260869565218,-26346.08695652174,1.44900000095,1.57000005245,-1.2614866250152084,-14.644229991600525,6.689338962613213,0.6788742587699463,-0.04693047471642752,-4.681101322663388
56,1674858012144.82,-26033.368421052637,-19774.78947368421,80624.68421052633,80187.52631578947,13846.631578947368,-26443.78947368421,1.44900000095,1.57000005245,-1.4138222791083155,-14.059267712204608,8.007624099804348,0.8253437578710138,-0.06369043029489925,-4.678351607116231
57,1674858012178.15,-26112.87096774193,-20109.612903225807,80840.67741935482,80204.35483870968,13844.677419354839,-26533.612903225807,1.44900000095,1.57000005245,-2.065087382426738,-12.921245185617375,8.455062513233372,0.8585270773402492,-0.042166237602964694,-4.185054946883302
58,1674858012211.48,-26243.019607843136,-20619.098039215685,81238.29411764706,80202.39215686274,13832.450980392156,-26766.07843137255,1.4531176440819606,1.5700000524500002,-2.72329393561311,-11.875208084482358,8.85816987968588,0.4435313323126752,-0.11811056910783786,-4.200331516687959
59,1674858012244.81,-26279.266666666666,-20998.4,81627.66666666669,80209.26666666666,13824.4,-26929.866666666665,1.47899997234,1.57000005245,-2.4592284387193017,-12.237324840186965,10.030819955140805,0.21742597446452447,-0.22233764527630784,-4.861253241141573
60,1674858012278.14,-26316.529411764703,-21401.76470588236,81907.26470588235,80250.5294117647,13819.941176470591,-27004.911764705877,1.47899997234,1.57000005245,-2.036786074609348,-12.922809566102432,10.666935038672248,0.4617938500968621,-0.24738691432910778,-4.713454410127168
61,1674858012311.47,-26342.84782608696,-22165.543478260868,82349.60869565218,80387.0,13765.391304347828,-27064.630434782608,1.497913015922174,1.57000005245,-0.9983824102119868,-15.465994287871709,11.114251636709596,1.8462617528629066,-0.6706625814442719,-2.985817114847436
62,1674858012344.8,-26352.3488372093,-23002.372093023256,82867.67441860466,80649.06976744186,13509.744186046511,-27130.279069767446,1.5383256147051163,1.57000005245,-0.7308958114619454,-20.041707674662852,12.401309065240175,4.398463567700795,-3.146865777254217,-2.0043252629409958
63,1674858012378.13,-26364.818181818184,-23439.272727272728,83202.09090909091,80877.36363636362,13214.272727272728,-27194.545454545456,1.50999999046,1.57000005245,-0.48293577560961015,-20.37710216820513,12.949551132655321,6.268971172703161,-6.057297668202143,-1.8965268135972237
64,1674858012411.4602,-26374.73333333333,-23742.5,83441.76666666666,81081.9,12922.866666666667,-27288.16666666667,1.50999999046,1.57000005245,-0.3188864008187524,-15.771115157238604,10.92265331551197,6.94968042018231,-8.426069533267091,-2.2355784869152093
65,1674858012444.79,-26539.91666666667,-24237.14583333333,83848.89583333331,81555.16666666669,12266.520833333336,-27480.85416666667,1.5377916991687501,1.57000005245,-1.8758737721356296,-12.348989383724545,9.813209230666272,9.061890349656794,-12.433496111090742,-3.506105326289218
66,1674858012478.12,-26544.844444444443,-24741.266666666666,84402.13333333332,82293.82222222222,11189.755555555557,-27727.4,1.5125777721373337,1.57000005245,-1.8004498248267058,-13.021225019656669,12.00160854070697,14.165988940624766,-20.247175712531167,-5.32907312853706
67,1674858012511.4502,-26410.66666666667,-25059.0,84683.33333333331,82687.0,10520.333333333334,-27930.0,1.50999999046,1.57000005245,-0.3593805287470757,-13.166322006380023,12.416909077605128,16.052602303669044,-24.02772786838474,-6.418974300628064
68,1674858012544.78,-26306.34210526316,-25443.60526315789,84880.97368421053,82992.44736842105,9990.684210526317,-28096.868421052637,1.5260263304934212,1.57000005245,2.3359813789779773,-12.065800771390515,10.321800974280047,14.374233125229567,-22.76062774235642,-6.160756403318537
69,1674858012578.11,-26100.27083333333,-26263.6875,85297.875,83576.95833333331,9020.625,-28332.72916666667,1.53900003433,1.55187502503125,4.446177949937892,-15.225723392671725,8.958305978366484,12.832636672268174,-21.693462854520728,-6.053895090450497
70,1674858012611.4402,-25897.47619047619,-26961.190476190477,85820.64285714286,84062.09523809524,8198.285714285714,-28582.238095238084,1.5390000343299999,1.5410000085799995,5.13241361593331,-19.023790726256205,11.37422047894551,13.752317754715358,-23.222782837095902,-6.52303019013922
71,1674858012644.77,-25970.454545454544,-27321.181818181816,86141.27272727272,84351.90909090909,7858.181818181818,-28653.545454545456,1.53900003433,1.5410000085799995,3.3591982991395124,-18.77762567206792,12.604244800001766,13.595966184782242,-21.327131563705418,-5.567319241703207
72,1674858012678.1,-26055.8,-27565.942857142858,86495.65714285715,84641.88571428572,7560.657142857143,-28690.628571428573,1.53900003433,1.5401142937765715,0.44474641994531644,-13.023851801277663,11.979014740328362,10.65033511014128,-14.60112937553781,-3.579348816657216
73,1674858012711.43,-25999.33333333333,-27942.185185185186,87442.35185185184,85308.70370370371,6629.7037037037035,-28753.537037037036,1.53900003433,1.50999999046,-1.0186721177495188,-9.810959120449679,16.218766642389692,12.46737224607069,-15.687445187683073,-1.7131665507031972
74,1674858012744.76,-25948.5,-28200.66666666667,88209.16666666669,85826.5,5782.333333333332,-28827.33333333333,1.53900003433,1.50999999046,0.21957103320555782,-8.795735003049296,20.681028370887777,14.747398110841791,-20.760580441143762,-1.7380531276668647
75,1674858012778.09,-25959.59523809524,-28389.04761904762,88805.0,86235.47619047617,5139.119047619048,-28962.09523809524,1.5390000343299999,1.50999999046,0.9621457147664518,-8.231879073192696,23.095753361364,15.93751000370174,-24.21781416552076,-2.714936405212383
76,1674858012811.42,-26105.73333333333,-28699.13333333333,89848.13333333332,87021.46666666666,3957.511111111111,-29334.866666666665,1.53900003433,1.50999999046,-1.0641146220411197,-7.570243476811495,24.06024085709966,17.129359992397223,-26.724622304959272,-5.813891364586266
77,1674858012844.75,-26342.52380952381,-28887.42857142857,90609.90476190476,87688.04761904763,3048.095238095238,-29593.476190476187,1.5390000343299999,1.50999999046,-3.940633627338308,-6.868312495001573,24.00980206900276,18.617351864950336,-27.345137928643165,-7.662204139012946
78,1674858012878.08,-26541.89655172413,-29057.89655172413,91190.72413793103,88281.44827586207,2454.586206896552,-29727.862068965518,1.53900003433,1.50999999046,-5.823592551096515,-6.689165279302436,23.85964783243261,20.461776647940756,-26.84803683845884,-7.658443509038115
79,1674858012911.41,-26728.722222222223,-29404.240740740737,92263.64814814816,89378.62962962964,1653.8518518518522,-29956.685185185186,1.53900003433,1.50999999046,-6.23051102218838,-7.051788094924537,24.157585878946538,23.574012147653093,-23.038901138975206,-6.218809252041421
80,1674858012944.74,-27061.21052631579,-29724.684210526317,93235.94736842104,90373.68421052633,992.7894736842104,-30173.94736842105,1.53900003433,1.50999999046,-7.187582765256669,-8.373399475439337,26.263069409586894,26.859069239166953,-20.555123634095935,-5.8052954640989824
81,1674858012978.07,-27303.185185185186,-29944.703703703704,93897.55555555556,90972.33333333331,520.5185185185185,-30363.14814814815,1.53900003433,1.50999999046,-7.613643539444897,-8.86896299913296,27.071036423698192,26.911559025047996,-19.34262446564408,-6.353498011881729
82,1674858013011.4,-27606.530612244896,-30354.408163265307,95092.89795918367,91972.61224489797,-314.265306122449,-30708.040816326535,1.53900003433,1.4824489963263268,-8.778963440890577,-9.50263222747554,28.295348886704204,25.942432863700265,-19.683154910652494,-7.514315394621872
83,1674858013044.7302,-28012.911764705877,-30855.588235294126,96344.11764705883,93151.14705882351,-1281.4411764705885,-31083.5,1.53900003433,1.48000001907,-9.51793432275642,-11.310138053307773,31.08473431330161,27.777328056706484,-22.744517949215737,-9.09641239872221
84,1674858013078.06,-28242.230769230766,-31167.53846153846,96989.0,93853.76923076923,-1881.3846153846155,-31326.384615384613,1.53900003433,1.48000001907,-9.391382218296338,-12.229558021399301,30.917506878117138,28.817211566205803,-24.02141142911127,-9.63332097904417
85,1674858013111.39,-28392.410714285717,-31744.642857142866,97867.67857142855,95025.5,-2873.625,-31701.232142857134,1.53900003433,1.48000001907,-7.859566587525793,-13.903733137515786,27.750536086043308,30.531910152728248,-25.596142344845134,-9.932901022038864
86,1674858013144.72,-28594.571428571428,-32437.285714285717,98628.14285714287,96371.35714285713,-3875.0,-32055.92857142857,1.53900003433,1.48000001907,-5.817192522114233,-15.81858469671966,22.8425944236029,32.205383193411656,-25.938237893608143,-9.725280697532481
87,1674858013178.05,-28773.5,-32872.475,99168.8,97515.75,-4565.3,-32218.575,1.53900003433,1.48000001907,-5.313222177708182,-17.051072801269786,21.80019328822338,36.62347003218807,-26.841847801839688,-8.922802671137624
88,1674858013211.38,-28837.921052631584,-33296.28947368421,100021.86842105264,99143.36842105264,-5398.289473684211,-32611.605263157886,1.53900003433,1.48000001907,-4.45554321393485,-15.518012640693604,21.544064895985574,41.18282519364886,-25.24917149262244,-9.104649118316537
89,1674858013244.71,-28906.217391304344,-33550.52173913043,100649.30434782608,100345.26086956523,-5946.695652173914,-33091.565217391304,1.53900003433,1.48000001907,-3.116768718108497,-11.133478546569647,20.213651383382196,39.74303764595076,-20.719040881952022,-10.357406714545377
90,1674858013278.04,-29028.571428571428,-33777.33928571428,101411.89285714287,101865.55357142855,-6695.357142857143,-33457.75,1.53900003433,1.48000001907,-2.550968122529192,-9.049557647365026,22.433181798995903,43.50240321869948,-21.302712787993883,-12.392989042254706
91,1674858013311.37,-29015.5,-33897.75,102017.5,102952.25,-7244.75,-33788.0,1.53900003433,1.48000001907,-1.775962907561854,-6.015192684318429,19.958264838774255,38.09253576366927,-18.46640862337502,-11.765096303607043
92,1674858013344.7,-28968.02173913044,-33941.54347826087,102501.6304347826,103758.91304347826,-7589.565217391304,-34304.413043478264,1.53900003433,1.48000001907,-0.6181003618476298,-3.910602493946092,18.525105424386677,34.13991480315422,-16.43032543381442,-12.129700629138739
93,1674858013378.03,-29084.5625,-33802.791666666664,103311.77083333331,105137.14583333331,-8063.4375,-35046.979166666664,1.53900003433,1.4662500321829166,-0.5599619202902192,-0.25455187597235174,19.00067075865317,32.719176939139565,-13.682164978024579,-15.893881630736722
94,1674858013411.36,-29069.0,-33614.0,103777.0,105810.5,-8296.75,-35319.75,1.53900003433,1.45000004768,-0.5350487730799623,2.83777391849233,17.596753895492554,28.585350626116053,-10.52105270422552,-15.319033826589205
95,1674858013444.69,-29071.315789473683,-33426.71929824561,104208.19298245614,106331.7894736842,-8446.105263157895,-35821.63157894737,1.53900003433,1.3848771714317545,-1.0330415560281876,5.148758326871405,17.067323792407603,25.73131531021019,-8.566247945571552,-15.173703924478986
96,1674858013478.02,-29145.157894736847,-33243.84210526317,104655.47368421053,106776.2105263158,-8460.842105263158,-36481.73684210527,1.53900003433,1.3005789706626316,-0.6060132979858968,5.59005523615506,13.43837243466333,16.392285923387075,-3.9744451222927655,-14.349014788125514
97,1674858013511.35,-29105.135135135137,-33149.0,104965.0,106957.7837837838,-8405.297297297297,-36845.91891891892,1.53900003433,1.2390810992305406,-0.3613868126635868,4.650467865540931,11.881191857475391,11.473996529701617,-1.0855899278690673,-15.263216500439654
98,1674858013544.68,-29100.395348837214,-33117.395348837206,105314.11627906977,107116.18604651165,-8231.627906976744,-37352.72093023257,1.53900003433,1.20799994469,-0.290823647193334,3.093543913018633,11.060338650057233,7.844743419445365,2.1449957553147643,-15.312425990137802
99,1674858013578.01,-29151.375,-33122.9375,105517.875,107247.4375,-7905.8125,-37780.0,1.53900003433,1.20799994469,-0.06217677739368144,1.209166450329671,8.624881004154828,4.712741568457107,5.55085084917135,-12.98393666469739
100,1674858013611.34,-29171.89655172413,-33082.137931034486,105686.0,107470.34482758619,-7613.2758620689665,-38099.379310344826,1.53900003433,1.20799994469,-0.6676790217306369,0.6686883062843867,7.210729745551319,5.126122638884144,7.921000608760527,-12.53586524303435
101,1674858013644.67,-29139.764705882357,-33006.78431372549,105974.50980392157,108079.96078431373,-7339.019607843137,-38578.03921568627,1.5390000343299999,1.20799994469,-0.3937296669604559,1.1062239004381786,6.604601362427491,9.638733314865194,8.926974855461266,-12.254414636495694
102,1674858013678.0002,-29133.95,-32967.95,106171.95,108646.25,-7308.65,-39179.95,1.53900003433,1.20799994469,0.1742689461852817,1.5500290451001557,6.541395479201707,13.989494335842394,5.972226089903603,-14.000858243846992
103,1674858013711.33,-29122.115384615387,-32929.57692307692,106284.23076923077,109043.61538461539,-7305.807692307691,-39620.57692307692,1.53900003433,1.20799994469,0.49786308514698513,1.5257645659208938,5.982906856157371,15.734274401778395,3.0750000634859056,-15.213485067624292
104,1674858013744.66,-29043.3137254902,-32911.23529411765,106429.56862745098,109796.78431372553,-7352.568627450982,-40540.03921568627,1.5390000343299999,1.20799994469,0.964610217313843,0.9555848246871417,4.5510370807836305,17.169954844010093,-0.13550887093815986,-19.621971745301234
105,1674858013777.99,-29026.066666666666,-32923.0,106496.86666666668,110474.46666666666,-7442.333333333332,-41503.4,1.53900003433,1.2079999446899998,1.07894533818502,0.44954805552252664,3.2495028714645025,18.28403649360276,-1.3369671135620873,-23.236868851842033
106,1674858013811.32,-29025.66666666667,-32928.61538461538,106537.53846153848,111119.48717948717,-7465.358974358975,-42056.38461538462,1.53900003433,1.20799994469,0.9645871496628476,0.009617667362800711,2.5333349650501304,20.76080054017724,-1.595672073096497,-24.360523230923842
107,1674858013844.65,-29007.936170212764,-32925.27659574468,106612.55319148935,112192.0,-7390.0,-42847.31914893616,1.53900003433,1.20799994469,0.35381140342590617,-0.140426485228384,1.8300298490559286,23.954574738116538,-0.3743447625602825,-23.07511069713546
108,1674858013877.98,-28992.25,-32908.75,106673.875,112823.25,-7210.875,-43470.625,1.53900003433,1.20799994469,0.3382009928640565,0.1425141619645157,1.7702617052725866,23.490205860181963,2.3148149095124473,-19.674229247307455
109,1674858013911.31,-28993.658536585368,-32859.48780487805,106743.85365853658,113398.0731707317,-6920.634146341464,-43977.0243902439,1.53900003433,1.20799994469,0.3201138606889334,0.6913435559583325,2.0633589646996313,22.78816388050679,5.447785810543788,-19.20833149807326
110,1674858013944.64,-29010.17073170732,-32744.219512195123,106879.17073170733,114427.0,-6396.585365853658,-44687.87804878049,1.53900003433,1.20799994469,-0.022349006982031887,1.8107561105353274,2.6664457092275935,22.3522582064795,9.93515495794865,-18.40743866981914
111,1674858013977.97,-29006.92857142857,-32686.238095238084,107010.64285714287,115480.54761904762,-5982.166666666668,-45194.309523809534,1.5390000343299999,1.20799994469,-0.14680125986248818,2.2253448098365483,3.3680173913360734,26.575646837251657,12.288321751263211,-17.238580763191262
112,1674858014011.3,-29025.0,-32659.16666666667,107079.83333333331,116124.16666666669,-5870.166666666668,-45518.33333333334,1.53900003433,1.20799994469,-0.3134464536678276,2.003415471544255,3.36013479809022,27.263672796160353,10.505739134344166,-15.414646837442882
113,1674858014044.63,-29006.688888888886,-32640.022222222222,107160.04444444443,116793.13333333332,-5762.844444444445,-45900.4,1.53900003433,1.20799994469,0.03482317017118969,1.0420760672981726,2.8090173209227784,23.663693242602665,6.33803602426223,-12.126431720379253
114,1674858014077.96,-28963.8,-32673.5,107300.26,118070.52,-5426.74,-46568.28,1.5390000343300003,1.20799994469,0.4313291775623345,0.12739479560707134,2.8964601614629397,25.902302332962336,5.554816990603025,-13.741074650062396
115,1674858014111.29,-29000.125,-32687.75,107380.75,118894.625,-5216.375,-46876.0,1.53900003433,1.20799994469,0.24877563578232453,-0.2858598470057511,3.009466435327481,27.707338129798654,6.538563059555069,-13.578020631580324
116,1674858014144.62,-28947.888888888887,-32687.73333333333,107503.82222222222,119659.55555555555,-5046.288888888889,-47114.51111111111,1.53900003433,1.20799994469,0.5880574274831457,-0.4771577085435441,3.4381135310524704,28.667021736063734,7.16625538518301,-12.142296882291001
117,1674858014177.95,-28855.071428571428,-32667.309523809527,107722.83333333331,120866.02380952385,-4853.166666666667,-47626.04761904762,1.5390000343299999,1.2093808991600001,1.0873987044330278,0.06191230406973147,4.226162087011517,27.957856728336136,5.736307665807895,-10.578746741199081
118,1674858014211.2798,-28763.772727272728,-32634.045454545456,107899.77272727274,121709.04545454546,-4753.590909090909,-48053.36363636363,1.53900003433,1.23699998856,2.3637670503849835,0.5371018385274052,5.190763186520698,28.14710341090569,4.628314333003595,-11.774855022654409
119,1674858014244.61,-28669.756756756757,-32568.594594594593,108069.1891891892,122405.91891891892,-4592.540540540541,-48493.297297297315,1.53900003433,1.242864856852973,2.781599561832344,1.1915028835241555,5.654238435164609,27.466414980457373,4.537936284667972,-13.789245014038123
120,1674858014277.94,-28521.704545454544,-32491.204545454544,108315.77272727274,123272.86363636365,-4284.454545454545,-49100.09090909091,1.53900003433,1.26800000668,3.334005063468377,1.7612250893908419,5.92999165359119,24.07082314439903,5.687694715484724,-14.741916064462453
121,1674858014311.2698,-28421.9,-32429.5,108492.8,123805.1,-4128.2,-49444.3,1.53900003433,1.26800000668,3.419072435439393,2.0456597113755204,5.930870533734903,20.962644032446384,6.254542102176962,-13.910759545192228
122,1674858014344.6,-28341.936170212764,-32370.276595744683,108674.1489361702,124292.70212765958,-4041.808510638298,-49754.063829787236,1.53900003433,1.2948084917519151,3.2785383334211553,1.9833795285246436,6.050206056092321,18.86974160918035,5.507885863315599,-12.608943638052525
123,1674858014377.93,-28222.276595744683,-32344.6170212766,108916.17021276595,124938.72340425533,-4010.914893617021,-50255.978723404245,1.53900003433,1.3241701658782978,2.9945821552271554,1.4660204692084104,6.004578651228177,16.660275249876545,2.735671054258279,-11.560046342556896
124,1674858014411.26,-28224.855679272,-32343.134603287886,109000.5956517213,125175.9151390442,-4015.479168410335,-50638.477023193016,1.53900003433,1.3461937130530015,1.9706385602461396,0.8637358578431527,5.078456904706219,13.70950181368491,1.1273143400680306,-11.942950611074991
125,1674858014444.59,-28227.434782608696,-32341.652173913037,109085.02173913043,125413.10869565215,-4020.0434782608704,-51020.97826086957,1.53900003433,1.3682174293858695,1.14513447062798,0.2862740543277708,4.109147041521941,11.2052072594264,0.21767384393924782,-12.670418421576672
