Frame,Timestamp,PSML_position_x,PSML_position_y,PSML_position_z,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSML_gripper_angle,PSMR_gripper_angle,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z
38,1674855858192.88,-27961.829787234044,-13704.446808510636,83640.59574468085,78002.02127659574,16060.234042553191,-25373.744680851065,1.3937446868125531,1.57000005245,-6.686533732896083,1.3147695365631413,18.830979569035687,0.3664726766027413,-0.9399806618326045,-1.2682482529733292
39,1674855858226.21,-28148.0,-13797.75,84185.25,78066.0,15911.75,-25446.5,1.4179999828299998,1.57000005245,-7.430752982661192,-0.5175524271333495,19.89451487198559,0.9700966360753528,-2.4427456195326718,-2.2552311628457793
40,1674855858259.54,-28339.09302325581,-13884.209302325578,84685.41860465116,78234.44186046511,15776.860465116279,-25384.86046511628,1.4410697637565115,1.57000005245,-7.503527056756357,-2.055152749527755,20.286239172823446,2.5838565079333637,-3.799324467181131,-1.6028537379287329
41,1674855858292.87,-28646.863636363636,-14029.25,85712.38636363638,78632.09090909091,15487.75,-25384.181818181816,1.4517272710763636,1.57000005245,-6.851007535000503,-3.248349136488996,20.71992962018233,6.301311687421189,-5.725399546581381,-0.10438156681989863
42,1674855858326.2,-28945.837837837837,-14171.864864864863,86774.72972972973,79084.18918918919,15048.0,-25563.10810810811,1.491972932941081,1.566756799412162,-7.979179494949492,-3.7415244784198305,25.89740415719329,10.182919433761365,-8.638375803020558,-1.166208074917203
43,1674855858359.53,-29137.91666666667,-14281.583333333336,87411.25,79457.16666666669,14772.916666666664,-25552.33333333333,1.50899994373,1.5399999618499998,-7.989038513474526,-3.9741388560965922,27.26105398231258,12.228475365206647,-10.040450708894229,-1.6749053534752087
44,1674855858392.86,-29431.714285714286,-14555.696428571433,88169.35714285713,79921.89285714286,14472.196428571433,-25733.05357142857,1.5599107529414291,1.53999996185,-7.849294926037696,-5.264988891307099,24.572185236193178,12.8993122951293,-10.156559777459982,-3.4890713684221333
45,1674855858426.1902,-29772.25,-15245.464285714286,89025.03571428571,80458.10714285714,14130.928571428567,-26074.25,1.57000005245,1.5035714251621428,-8.264928743569245,-10.737042747825072,22.505257624624672,13.740521384471037,-9.17160995074858,-5.111918129673749
46,1674855858459.52,-29910.789473684214,-15689.0,89510.52631578947,80837.94736842105,14002.842105263158,-26059.421052631584,1.57000005245,1.45000004768,-7.729493051480676,-14.075573723349715,20.99484899824414,13.8091833938594,-7.701507096655397,-5.0713713578731445
47,1674855858492.85,-30092.630434782608,-16143.195652173914,90160.15217391304,81242.41304347826,13876.130434782608,-26181.434782608696,1.57000005245,1.4245651882582606,-6.609817128636634,-15.876575171755578,19.909930201807367,13.206519385762698,-5.961251473670406,-4.484248940518293
48,1674855858526.1802,-30379.325,-16664.15,90997.65,81780.675,13688.2,-26310.25,1.57000005245,1.38900005817,-6.071353053571092,-14.188275205544349,19.728104992022967,13.226998093711089,-4.427727491866472,-2.36022940493425
49,1674855858559.51,-30609.818181818184,-16924.81818181818,91488.36363636363,82166.72727272728,13525.181818181818,-26329.545454545456,1.57000005245,1.38900005817,-6.990986678479808,-12.359407885520461,19.780340824363957,13.289125087465694,-4.77708132372324,-2.7015092517912698
50,1674855858592.8398,-30861.92307692308,-17087.44230769231,92131.34615384617,82647.28846153848,13187.153846153846,-26508.17307692308,1.57000005245,1.38900005817,-7.6937131108256365,-9.443419770255494,19.71394803267305,14.050189748774649,-6.890475485853583,-3.2677165539296773
51,1674855858626.1702,-31017.48,-17267.56,92923.16,83395.56,12583.6,-26489.36,1.5700000524499995,1.38900005817,-6.382197217338312,-6.034707139573125,19.25700561064105,16.15043586033625,-11.047071307529166,-1.7912908066193285
52,1674855858659.5,-31245.96551724138,-17464.1724137931,93416.44827586207,84052.79310344828,12067.862068965518,-26467.03448275862,1.57000005245,1.38900005817,-6.362118463693321,-5.394082206216542,19.282754708777745,18.862528884343217,-14.574639125415231,-1.3750373902721924
53,1674855858692.8298,-31547.6170212766,-17892.40425531915,94094.65957446807,84997.48936170213,11403.0,-26661.936170212764,1.57000005245,1.375595762374468,-6.857636572719907,-8.050438228236105,19.635079507234803,23.504366881098488,-17.843323242781526,-1.537795127420921
54,1674855858726.16,-31748.777777777777,-18412.07407407408,94781.96296296296,85998.88888888889,10818.592592592591,-26785.629629629628,1.57000005245,1.35899996758,-7.3137308417770575,-11.446304313661463,18.58993086476571,26.03594880314344,-17.65188436971222,-2.9629982927815948
55,1674855858759.49,-31968.285714285717,-18768.19047619048,95214.38095238096,86636.95238095237,10441.0,-27025.142857142866,1.5700000524500002,1.35899996758,-7.2239295282470195,-13.04148557447928,17.981132414045614,25.84418582019744,-16.27025828313062,-5.5816431027014035
56,1674855858792.82,-32179.046511627912,-19255.744186046508,95785.27906976744,87448.06976744186,9956.116279069767,-27432.604651162797,1.57000005245,1.35899996758,-6.314911594098469,-13.634730823955607,16.907846109840353,24.508197436053194,-14.470250319685112,-7.707437488942607
57,1674855858826.15,-32405.0,-19783.55319148936,96605.72340425533,88715.6170212766,9200.893617021276,-27885.085106382983,1.57000005245,1.35899996758,-6.562879679506225,-13.716169305756475,18.23944570624028,27.170027494555445,-16.17862501953005,-10.995661706759932
58,1674855858859.48,-32533.375,-20090.25,97034.125,89509.25,8645.25,-28191.125,1.57000005245,1.35899996758,-5.651461308726554,-13.221925103663494,18.199277846864465,28.725874299319198,-17.959309158752372,-11.660993341590183
59,1674855858892.81,-32672.515151515152,-20401.515151515152,97234.78787878787,90067.21212121213,8121.272727272727,-28493.484848484848,1.5629697387845454,1.3765757517375756,-4.935184901588244,-11.45886734664566,14.496563867716425,26.19407440046164,-18.350282857748066,-10.609871237596382
60,1674855858926.14,-32822.239130434784,-21028.565217391304,97542.82608695653,91088.97826086957,6908.739130434783,-29202.41304347826,1.5460434944704349,1.4068695876869564,-4.172809772565274,-12.45138214564748,9.371964621693005,23.73600520943276,-22.92387234321065,-13.17461788363377
61,1674855858959.47,-33000.27272727273,-21871.0,97771.59090909091,92262.52272727274,5438.886363636364,-30045.954545454544,1.57000005245,1.41900002956,-4.669444240404464,-17.809285119340334,7.375401908762733,27.535491129777355,-32.066856710549196,-18.55015892240601
62,1674855858992.8,-33101.64705882353,-22627.29411764706,97889.47058823527,93166.29411764706,4478.0,-30495.529411764703,1.57000005245,1.41900002956,-4.29174915647544,-22.260009421704556,6.547489061463614,30.993921558745942,-36.43637433034517,-20.02245287936585
63,1674855859026.13,-33162.52,-23205.16,97970.64,93833.36,3821.32,-30787.48,1.5700000524499995,1.41900002956,-3.4031454930146503,-21.768115947264917,4.278562904492824,27.446546580612875,-30.877254762987704,-15.852239020779036
64,1674855859059.4602,-33263.07317073172,-24003.0,98125.02439024393,94917.36585365851,2724.878048780488,-31299.853658536584,1.5700000524499995,1.41900002956,-2.6282581939651006,-21.32206612079864,3.5346746317771305,26.550993594687508,-27.142701591678684,-12.540199614275947
65,1674855859092.79,-33398.12765957447,-24568.063829787247,98465.59574468085,96464.70212765958,1181.2127659574471,-31995.659574468085,1.57000005245,1.4151702459782982,-2.9651025545664313,-19.409617870532273,5.761833827527876,32.987384326929536,-32.971173043503235,-15.002801566659263
66,1674855859126.12,-33434.708333333336,-24740.16666666667,98894.25,97653.16666666669,57.95833333333334,-32713.54166666667,1.57000005245,1.38900005817,-2.7221516957851493,-15.351548791383626,9.237015690651507,38.20183125430996,-37.63732494691177,-19.262511208217074
67,1674855859159.4502,-33483.59090909091,-24824.590909090908,99186.81818181818,98364.54545454547,-607.2272727272727,-33149.181818181816,1.57000005245,1.38900005817,-2.2054026476689903,-8.216752899040582,10.61899987425892,34.475276077241205,-33.32442062632197,-18.495138730041905
68,1674855859192.78,-33593.40740740741,-24889.981481481478,99761.88888888886,99515.68518518518,-1733.7222222222226,-33829.62962962963,1.57000005245,1.38900005817,-1.9529962446639184,-3.2194957106717177,12.96423960496282,30.512894670970297,-29.1522792996889,-18.341541560502147
69,1674855859226.11,-33657.375,-24865.6875,100398.5625,100580.75,-2748.4375,-34469.3125,1.57000005245,1.3758750185368749,-2.226892180651184,-1.2553357145630668,15.044636326625016,29.27877690973476,-28.066781745605017,-17.559472968334052
70,1674855859259.4402,-33728.166666666664,-24853.805555555562,100908.72222222225,101410.88888888886,-3454.166666666666,-34897.27777777778,1.57000005245,1.3531666398097224,-2.4460044874282754,-0.2921797876803365,17.22076424315758,30.466493907823622,-28.47225694885343,-17.48271673523453
71,1674855859292.77,-33862.177777777775,-24824.911111111112,101702.28888888887,102695.04444444443,-4523.066666666667,-35577.86666666667,1.57000005245,1.32899999619,-2.687976017659082,0.6507693719146416,19.40595324128228,31.796791812279768,-27.896246984107837,-17.484127657764592
72,1674855859326.1,-34032.26923076924,-24773.730769230766,102335.11538461539,103781.57692307694,-5390.346153846154,-36256.15384615384,1.57000005245,1.32899999619,-3.749318268352001,0.9196592346789864,19.36747833012055,32.011489417019625,-26.42174508379874,-17.870208452135127
73,1674855859359.43,-34118.24,-24793.28,102753.84,104545.72,-5943.68,-36705.0,1.5700000524499995,1.311000013356,-3.9011304167463394,0.6053153529188185,18.45306863544909,31.35152282088539,-24.89768357617528,-18.079070487427785
74,1674855859392.76,-34176.20408163265,-24908.469387755104,103283.57142857145,105623.83673469386,-6651.469387755103,-37303.73469387755,1.57000005245,1.2964694110759185,-3.140576032775224,-0.8356658064075754,15.814400443395803,29.290839309407257,-21.286146467761696,-17.26039873584858
75,1674855859426.09,-34249.5,-25033.142857142866,103644.35714285713,106488.92857142855,-7211.2857142857165,-37866.142857142855,1.57000005245,1.26800000668,-2.1725261504127578,-2.5943756680985963,13.09372693821542,27.076216618681936,-18.211214574955303,-16.101495399475994
76,1674855859459.42,-34340.083333333336,-25278.516666666666,103963.4,107447.1,-7880.45,-38621.88333333333,1.57000005245,1.26800000668,-2.2186566342383656,-4.852858552236111,12.096804698433957,29.01670384842482,-19.369640582664974,-19.17076083584335
77,1674855859492.75,-34380.857142857145,-25464.571428571428,104259.85714285713,108329.85714285713,-8461.714285714286,-39300.57142857143,1.57000005245,1.26800000668,-2.0467371241352983,-5.561581504958528,9.763834012122205,27.062917130573297,-18.104265990519302,-19.970372936568
78,1674855859526.08,-34394.825,-25569.45,104472.075,108952.55,-8789.3,-39790.3,1.57000005245,1.26800000668,-1.453398568671993,-5.363613192523624,8.278010340726151,24.638690593782396,-15.781733058213623,-19.243506035104875
79,1674855859559.41,-34440.77551020408,-25757.673469387755,104870.79591836737,110180.38775510203,-9272.591836734693,-40648.30612244898,1.57000005245,1.2582040976546938,-1.0070234767131006,-4.792049788169055,9.074874608155532,27.335636985784515,-13.922813418162546,-20.266269867916467
80,1674855859592.74,-34516.61538461538,-25844.846153846152,105164.76923076923,111051.07692307694,-9512.53846153846,-41228.84615384616,1.57000005245,1.23800003529,-1.3577183731364888,-3.803132439745609,9.050033877750268,27.214945450679636,-10.509303458475342,-19.28469337242771
81,1674855859626.07,-34539.828571428574,-25924.742857142857,105440.05714285713,111714.14285714287,-9602.942857142858,-41693.28571428572,1.57000005245,1.23800003529,-1.4501806993639228,-3.553289359688639,9.680796025066483,27.618715650593828,-8.137258626659092,-19.03177856382572
82,1674855859659.4,-34581.301886792455,-26052.35849056604,105987.39622641508,112988.83018867926,-9641.415094339623,-42389.16981132075,1.57000005245,1.23800003529,-1.405404050288265,-2.9471473669723878,11.167133713399517,28.08726060300624,-3.688595608550857,-17.410388095354904
83,1674855859692.7302,-34640.333333333336,-26135.66666666667,106326.33333333331,113826.0,-9610.0,-42729.0,1.57000005245,1.23800003529,-1.237299031095423,-2.9084924062719524,11.616790743644797,27.751972971844193,-0.9747156908993482,-15.003029682425563
84,1674855859726.06,-34671.36538461538,-26201.269230769238,106677.84615384617,114657.51923076926,-9527.403846153846,-43062.07692307692,1.57000005245,1.23800003529,-1.3154975854555082,-2.765541859696024,12.379140024337346,29.43673137474691,0.7554648167045134,-13.689299412671337
85,1674855859759.39,-34751.48148148148,-26301.81481481481,107122.25925925926,115818.48148148149,-9361.703703703704,-43531.62962962963,1.57000005245,1.23800003529,-1.7019659721100762,-2.494812944671527,11.349772179369827,28.29936116484747,2.797402976798787,-11.425747879147009
86,1674855859792.72,-34796.916666666664,-26383.944444444438,107457.61111111114,116691.83333333331,-9162.138888888889,-43992.305555555555,1.57000005245,1.23800003529,-1.565994404062519,-2.483032431745045,11.313940956301183,28.66127823530985,4.479066707642519,-12.63434817114103
87,1674855859826.05,-34810.15555555555,-26484.088888888888,107894.46666666666,117789.37777777776,-8764.0,-44559.555555555555,1.57000005245,1.23800003529,-1.3880431289827817,-2.8284801649143,12.16742590659653,31.321729273051677,7.634796184618463,-14.976283247125325
88,1674855859859.38,-34823.52380952382,-26574.47619047619,108230.66666666669,118691.61904761904,-8396.047619047618,-45057.23809523808,1.5700000524500002,1.23800003529,-0.720494620449086,-2.7268866749994145,11.085181237913323,28.734247829327387,9.657530917281258,-15.257611112354658
89,1674855859892.71,-34828.2,-26632.08,108457.84,119355.76,-8223.12,-45385.32,1.5700000524499995,1.23800003529,-0.31286486576583666,-2.481604520605856,10.00329039932539,26.64193450714583,9.391132944182218,-13.931541401719434
90,1674855859926.04,-34852.145833333336,-26708.04166666667,108793.08333333331,120535.47916666669,-8177.020833333332,-45793.41666666666,1.57000005245,1.23800003529,-0.41994476723196045,-2.2397531245276596,8.987068936726144,27.463761985958033,5.870391899592382,-12.339852630029396
91,1674855859959.37,-34928.07142857143,-26781.16666666667,109123.33333333331,122010.47619047615,-8265.714285714286,-46400.428571428565,1.5700000524500002,1.2365714595471429,-1.0455782977317465,-2.0671066277864285,8.92753849659759,33.19181281654152,1.303460624409923,-13.433216599463423
92,1674855859992.7,-34942.5294117647,-26812.588235294126,109292.76470588236,122951.29411764705,-8324.058823529413,-46766.235294117636,1.57000005245,1.20799994469,-1.1434068375164885,-1.805260949581901,8.350074906653532,35.95892170471599,-1.0094910921388223,-13.810528420890023
93,1674855860026.03,-34948.84,-26827.04,109377.52,123602.32,-8363.84,-46971.64,1.5700000524499995,1.20799994469,-0.967037162935043,-1.1901018558437022,5.8449498733802265,30.67147250911815,-1.868378399224967,-11.783410852347032
94,1674855860059.36,-34986.627450980384,-26844.901960784315,109464.9411764706,124688.66666666669,-8440.686274509804,-47409.66666666666,1.5700000524500002,1.20799994469,-0.5856184724390096,-0.6374174906042979,3.4164244774030035,26.784589359257655,-1.7498950498738814,-10.093393430630686
95,1674855860092.69,-34974.275,-26861.5,109552.625,125838.15,-8605.55,-48085.325,1.57000005245,1.20799994469,-0.3174859820279356,-0.4891666330420843,2.59886315923607,28.871462501802526,-2.8151987627077024,-13.19223485489868
96,1674855860126.02,-34961.0,-26873.4,109593.0,126369.0,-8737.4,-48485.6,1.57000005245,1.20799994469,-0.12161097125592561,-0.46364649378225264,2.1550168736958475,27.669586307550905,-3.7359769177435336,-15.141128117682754
97,1674855860159.35,-34945.76,-26891.54,109646.78,127030.62,-8876.04,-48959.24,1.5700000524499995,1.20799994469,0.4087153282256158,-0.4664271574882983,1.818572253069874,23.421904828239605,-4.353974523974238,-15.497296233058691
98,1674855860192.68,-34906.688888888886,-26928.95555555556,109761.77777777775,128192.51111111113,-9022.577777777778,-49677.044444444444,1.57000005245,1.20799994469,0.6759299818525409,-0.6746241775077894,2.0917404728811877,23.545995633128758,-4.170695806164356,-15.91880159400012
99,1674855860226.01,-34899.2,-26945.0,109819.2,128768.6,-9080.8,-50019.8,1.57000005245,1.20799994469,0.6180632196904244,-0.7160726696564877,2.262229344407499,23.9984287049346,-3.4343461192374467,-15.343550972737214
100,1674855860259.34,-34902.57142857143,-26956.244897959186,109866.55102040817,129327.71428571428,-9143.938775510203,-50428.0,1.57000005245,1.20799994469,0.4319307569778285,-0.647114915092638,2.1979332695756386,22.973271449064075,-2.6792601354738736,-14.689087060245734
101,1674855860292.67,-34904.422222222216,-26976.46666666667,109948.15555555557,130150.97777777778,-9253.244444444445,-51220.555555555555,1.57000005245,1.20799994469,0.022668744840908344,-0.47515899459875494,1.8639657832088634,19.58663972840221,-2.306899956492376,-15.436676653662772
102,1674855860326.0002,-34914.0,-26988.0,109989.16666666669,130507.5,-9309.666666666666,-51642.16666666666,1.57000005245,1.20799994469,-0.14801388849096345,-0.4300426327900624,1.6998356397484233,17.390732502844248,-2.288894065244257,-16.225278338591764
103,1674855860359.33,-34920.80434782609,-26997.891304347828,110027.84782608696,130735.02173913045,-9335.282608695652,-52113.391304347824,1.57000005245,1.20799994469,-0.18234693229149015,-0.41650609928620713,1.6131313960483569,14.074499852100699,-1.9136309600090655,-16.855620789430322
104,1674855860392.66,-34929.48936170213,-27012.44680851064,110092.72340425533,130995.48936170213,-9230.574468085106,-52976.0,1.57000005245,1.20799994469,-0.2506963098937234,-0.35983750474384824,1.4458242622767281,8.445950269408927,0.22673183172797984,-17.556225740232676
105,1674855860425.99,-34941.166666666664,-27019.83333333333,110124.5,131051.66666666669,-9176.0,-53482.0,1.57000005245,1.20799994469,-0.27169433391028047,-0.3183662145096471,1.3534730939582946,5.442233879980068,1.3368030073291866,-18.400227933720593
106,1674855860459.32,-34957.0,-27027.857142857134,110154.83333333331,131037.90476190475,-9148.0,-53945.66666666666,1.5700000524500002,1.20799994469,-0.3619925087462519,-0.29968871775830214,1.2699838464516893,3.0291451219177215,1.8730166685990153,-18.32460632150553
107,1674855860492.65,-34981.416666666664,-27034.77083333333,110226.47916666669,130987.1875,-9112.333333333334,-54698.72916666666,1.57000005245,1.20799994469,-0.5193255535492683,-0.2232625576380286,1.3376935062935182,-0.0830304404959709,1.1825294414874452,-17.229029350799838
108,1674855860525.98,-34980.59090909091,-27002.454545454544,110314.04545454547,130932.5,-9156.772727272728,-55216.36363636363,1.57000005245,1.20799994469,-0.3942827169318857,0.1738043454414714,1.895644915076944,-1.1917867671265558,0.19229411857419443,-17.345385410666065
109,1674855860559.31,-34983.21428571428,-26980.785714285717,110376.32142857145,130891.78571428572,-9198.5,-55580.857142857145,1.57000005245,1.20799994469,-0.26217024822396445,0.4707597519192079,2.2151025190352307,-1.4613368999050902,-0.5050467083886593,-16.353556950686578
110,1674855860592.64,-34999.02564102564,-26963.589743589746,110441.2564102564,130895.43589743588,-9261.358974358976,-56043.69230769231,1.57000005245,1.20799994469,-0.17610809982622214,0.7118816767335602,2.1479869567278898,-0.9176053681650078,-1.490406562184423,-13.450978885032333
111,1674855860625.97,-34999.3,-26953.0,110493.5,130970.1,-9324.6,-56470.85,1.57000005245,1.20799994469,-0.1871103397648638,0.49459501444256154,1.7947254771846188,0.3760369897377989,-1.6784412419624195,-12.546122746282142
112,1674855860659.3,-35008.809523809534,-26958.23809523809,110524.69047619047,131147.7857142857,-9387.880952380952,-56894.78571428573,1.5700000524500002,1.20799994469,-0.2559785370363545,0.22549947151176222,1.4838401389332503,2.5602502918178764,-1.8939990890702247,-13.1406028789048
113,1674855860692.63,-35010.70212765958,-26968.659574468085,110553.91489361702,131514.1914893617,-9461.425531914894,-57405.382978723406,1.57000005245,1.1882127295178724,-0.11677640891854398,-0.050704023720288094,1.126697003295395,6.188187073580124,-2.000866359796055,-13.618274021070285
114,1674855860725.96,-34997.125,-26973.83333333333,110572.54166666669,131912.41666666663,-9504.541666666666,-57669.375,1.57000005245,1.1779999733,0.02175198558437373,-0.2083544438190165,0.7904960042272648,9.424113829460442,-1.7995977957703282,-11.986457953721532
115,1674855860759.29,-34983.739130434784,-26975.78260869565,110584.30434782608,132264.39130434784,-9526.391304347826,-57795.391304347824,1.57000005245,1.1779999733,0.25072828029812505,-0.17546303300946087,0.5961990796074313,11.167173284065372,-1.385244184552563,-9.006972889004087
116,1674855860792.62,-34979.2,-26972.622222222217,110597.15555555557,132824.08888888892,-9562.088888888891,-58028.444444444445,1.57000005245,1.1779999733,0.31505204339691373,-0.039630347692459066,0.4324488507185163,13.100253316885217,-1.006731883400459,-6.231223175098582
117,1674855860825.95,-34982.02272727273,-26973.75,110612.63636363637,133722.11363636365,-9584.568181818182,-58209.34090909091,1.57000005245,1.1779999733,0.1510372702417185,0.0008333321037866844,0.40098726257646944,18.09880293839721,-0.800344956807797,-5.400199704805378
118,1674855860859.2798,-34986.0,-26978.0,110623.0,134261.0,-9581.0,-58306.0,1.57000005245,1.1779999733,-0.02261140189604116,-0.022176472636237062,0.3869962074399617,19.96814222397326,-0.5461416759063469,-5.106605979422324
119,1674855860892.61,-34992.6,-26983.66666666667,110639.24444444443,134896.0,-9568.711111111112,-58437.97777777777,1.57000005245,1.1486666679408892,-0.13401310187405013,-0.1104552099311497,0.42093069861837645,20.72119340572627,-0.0662309754738885,-4.095743972026507
120,1674855860925.94,-35012.47619047618,-26997.95238095238,110675.0,136181.83333333337,-9504.952380952382,-58546.16666666666,1.5700000524500002,1.14800000191,-0.30456563859384306,-0.242048389724118,0.6236994601257463,24.59968643032846,0.796239797992401,-3.3685918776829866
121,1674855860959.2698,-35029.875,-27007.125,110710.34375,137278.78125,-9398.71875,-58633.96875,1.57000005245,1.14800000191,-0.43879509803085875,-0.2912797485314263,0.8735268234831342,30.180887877775348,1.8230020793199861,-3.28001250282124
122,1674855860992.6,-35039.65217391304,-27013.695652173912,110736.34782608696,138042.4347826087,-9340.565217391304,-58740.82608695652,1.57000005245,1.14800000191,-0.4705697074262853,-0.30032042026607375,0.9711319567784186,31.467539429710573,2.2816899507251964,-3.0287854007542983
123,1674855861025.93,-35032.85106382979,-27022.914893617017,110774.36170212766,138949.72340425535,-9286.893617021276,-58955.404255319154,1.57000005245,1.14800000191,-0.2037686929363527,-0.2496503724746507,0.9937175326740161,27.68169487310712,2.180808062210227,-4.092789895182351
124,1674855861059.26,-35026.583333333336,-27028.16666666667,110803.75,139645.33333333337,-9229.5,-59187.0,1.57000005245,1.14800000191,0.0329210959641992,-0.21043741121104623,0.934154605779999,23.6678426681664,1.6923524405544395,-5.530860513749395
125,1674855861092.59,-35023.58064516129,-27031.483870967742,110818.87096774194,140003.4193548387,-9201.161290322581,-59332.516129032265,1.57000005245,1.14800000191,0.16073148213180663,-0.17790023631656302,0.8253147982098145,19.61182739859955,1.394179352452755,-5.917494018857227
126,1674855861125.92,-35018.541666666664,-27037.4375,110837.79166666669,140483.97916666663,-9162.5625,-59577.10416666666,1.57000005245,1.14800000191,0.14310831615730069,-0.14524068359293793,0.6343629808389969,15.344091271473298,1.243435426810318,-6.217624219383949
