Frame,PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_gripper_angle,Y
58,375.605,37.2256,-208.1735,-0.0005550054199152092,0.0011159945508078133,0.0005600013671909545,0.7125168661385446,425.834,-166.42700000000005,-147.284,0.0016699918457432413,0.0022299931763126207,0.002790002746608546,0.0,S1
59,375.5495,37.3931,-208.1175,-0.0005550054199152092,0.0033490000024812977,0.001120002734381624,0.7137974404942551,425.89,-166.204,-147.284,0.0027899945801245804,0.004464998632868925,0.0011199986694507072,0.0,S1
60,375.549,37.56050000000001,-208.1735,-5.004077138425209e-06,0.004465002727097422,5.059610138265688e-19,0.717171158616187,425.946,-165.92450000000005,-147.284,0.0027899945801245804,0.0067000040894243775,0.0005549972900522421,0.0,S1
61,375.549,37.72795,-208.341,-0.0005600013671906699,0.005023500000059882,-0.0016749918213288945,0.7163991013361263,426.0575,-165.4785,-147.4515,0.0022349972900723354,0.009484990490859182,-0.0016749918213291818,0.0,S1
62,375.4375,37.89535,-208.50799999999998,-0.001120002734381908,0.0050224999976185075,-0.003904997265678256,0.7223918609013076,426.0015,-165.255,-147.954,0.0011149945556909963,0.009489990503066124,-0.006700004089425517,0.0,S1
63,375.326,37.9512,-208.62,-0.0022300054443499303,0.0039069972742230355,-0.004464998632869211,0.7278537237792517,426.0575,-165.1435,-148.4005,0.0011149945556909963,0.007809986401494115,-0.011165014990330895,0.0,S1
64,375.2705,37.89535,-208.676,-0.002785002734401607,0.0016740081774902318,-0.0033500040771784977,0.7291670671208181,426.225,-165.08749999999995,-148.679,0.0016749918213291794,0.003910005444369736,-0.012275009570435385,0.0,S1
65,375.27,38.00700000000001,-208.9545,-0.0016750000244341529,0.0011165068164030337,-0.0044650067993528934,0.738057071333943,426.281,-165.1435,-148.7905,0.0027949945557105183,0.0011149986206221935,-0.00836500002451373,0.0,S1
66,375.38199999999995,37.78375,-208.955,0.0005600054321227194,-0.001674499997578585,-0.003350004077178498,0.7333298663049752,426.225,-165.255,-148.8465,0.0016749918213291794,-0.0011150068237271678,-0.00445999049079902,0.0,S1
67,375.4375,37.78375,-208.8435,0.00167000001222664,-0.0011160027246160554,-0.0016750122558496028,0.7411998242371693,426.281,-165.199,-148.90249999999997,0.0005599972656381834,-0.0011150068237277364,-0.0022350013550035343,0.0,S1
68,375.4375,37.6721,-208.676,0.0016750000244341512,-0.0033490081762896106,0.00278499863284912,0.7423346619189997,426.3365,-165.255,-148.9025,0.0005549972534312406,-0.0011150068237271678,-0.0011199986328291381,0.0,S1
69,375.4935,37.6721,-208.56400000000002,0.0011149986572429134,-0.001116502725836707,0.00391000137943797,0.7392478482107967,426.1695,-165.4225,-148.958,-0.0005550054565362129,-0.0016750081909181218,-0.0011149986206221954,0.0,S1
70,375.605,37.6163,-208.3965,0.0016749959228816644,-0.0016745000012406142,0.004469998645076152,0.7410934927267486,426.002,-165.9805,-148.8465,-0.002789994543504144,-0.007814978210595519,0.0005599932007067,0.0,S1
71,375.549,37.33725,-208.28500000000003,0.001114994555690995,-0.003348504088164732,0.003909997277884914,0.7450022605106809,426.0015,-166.2595,-148.67950000000005,-0.003349995910694245,-0.01004498365494488,0.0022299972778648237,0.0,S1
72,375.549,37.33725,-208.1175,0.0005549931885003254,-0.003348504088164732,0.004464998632868925,0.7428500592508848,425.7785,-166.4275,-148.735,-0.003909997277885485,-0.010049983667151822,0.0022299972778651073,0.0,S1
73,375.549,37.28140000000001,-207.894,-0.0005600013671906707,-0.003349004085723212,0.005024995898507393,0.7508736437243555,425.6115,-166.53900000000004,-148.67950000000005,-0.0039049973022989774,-0.005585005468803319,0.0016700000122263554,0.0,S1
74,375.4375,37.0582,-207.95,-0.0011150027221749658,-0.0027905027221945683,0.0033499918091423266,0.7566052175635495,425.388,-166.762,-148.45600000000005,-0.006135002746648338,-0.005025004101612365,0.0022350013916251047,0.0,S1
75,375.4375,36.9466,-208.0615,-0.0011150027221749658,-0.003906505446810624,0.0005599849976020113,0.7555625831248578,425.444,-166.6505,-148.289,-0.003344995935108307,-0.0022299972778651073,0.004460006823767238,0.0,S1
76,375.4375,36.8908,-208.1175,-0.0011150027221749658,-0.003906005449252143,-0.0022350013550038184,0.7522135273544359,425.38800000000003,-166.59449999999995,-148.17700000000005,-0.002235001355003818,-0.0005550054565356438,0.005025004064991361,0.0,S1
77,375.4375,37.0582,-207.9505,0.0,4.086904085119637e-09,-4.9959106547414e-06,0.7478284236090925,425.4995,-166.42700000000005,-147.89800000000002,0.001115006823726883,0.003350004077178215,0.005580005419975088,0.0,S1
78,375.3815,37.22565,-207.9505,-0.0005600013671906706,0.0027905108996649102,0.0011100068115199393,0.7539270095335938,425.555,-166.4275,-147.7305,0.0011100068115199398,0.002230001342796591,0.005585005432182029,0.0,S1
79,375.3815,37.33725,-208.006,-0.0005600013671906706,0.004464502725876631,0.0011150067871064462,0.7544317885368097,425.444,-166.4275,-147.7305,0.0005600094970542019,0.0016700040771578395,0.004465010900905947,0.0,S1
80,375.3815,37.4489,-208.006,-0.0005600013671906706,0.003907001364789361,-0.0005549972900519613,0.7561111934081758,425.4995,-166.3715,-147.7305,8.12986296396904e-09,0.0005550013549840119,0.001675004089365633,0.0,S1
81,375.3815,37.5047,-207.95,0.0,0.002790498638952584,5.004077138708329e-06,0.7542647478995521,425.4995,-166.3715,-147.7865,-0.0005549932251207628,0.0005600013671909546,-0.0005600013671906711,0.0,S1
82,375.4375,37.6163,-207.95,0.0005599972656381821,0.002790498638952655,0.0005600013671906689,0.7583748396287305,425.38800000000003,-166.2595,-147.954,-0.0005599932007072699,0.001679995898467605,-0.00223499318851985,0.0,S1
83,375.4375,37.78375,-208.0615,0.0005599972656381821,0.003348500001260576,-0.0005550013549840119,0.7622101773521721,425.611,-165.92450000000005,-148.121,0.001115010888658365,0.004470002710007067,-0.003904997265678258,0.0,S1
84,375.4375,37.83955,-208.1175,0.0005599972656381821,0.003348500001260647,-0.0016750040893656355,0.7613967351268093,425.667,-165.813,-148.23250000000004,0.0016750122558490347,0.005585005432182316,-0.004459998620662553,0.0,S1
85,375.4935,37.83955,-208.1735,0.0005599972656381821,0.0022325054504527615,-0.0022350013550038192,0.764016261595305,425.7785,-165.7015,-148.2885,0.0039050013672310272,0.005580005456596093,-0.003345004064971272,0.0,S1
86,375.3815,37.72795,-208.341,-0.0005600054687431572,-0.0005580013623079923,-0.002795002722194488,0.7618804929439985,425.7785,-165.7015,-148.17700000000005,0.0016749959228816655,0.002229997277865677,-0.0005599972656387529,0.0,S1
87,375.2145,37.6163,-208.5645,-0.0022300095459018487,-0.002232505450452762,-0.0044700068115601215,0.7629309408758507,425.7785,-165.757,-148.23250000000004,0.0011149945556909956,0.0005599932007067012,4.101552485378616e-09,0.0,S1
88,375.1585,37.6721,-208.787,-0.003350004077178215,-0.0016745081750488547,-0.00613499868171714,0.7584710785408365,425.9465,-165.53400000000005,-148.4005,0.0016799917969151175,0.0016749877563974134,-0.0011199904297241649,0.0,S1
89,375.1025,37.78375,-208.955,-0.002790002709987545,0.0005579972754039068,-0.006139998693924367,0.7600579823765398,426.169,-165.14350000000005,-148.3445,0.003904997229057536,0.0055799972901118405,-0.0016749917847076075,0.0,S1
90,375.1585,37.78375,-208.899,-0.0005599972656381843,0.0016745000012406135,-0.003344991870176825,0.7626753489496646,426.225,-165.255,-148.233,0.004464998596248207,0.005019995922921455,-4.987707549199992e-06,0.0,S1
91,375.214,37.72795,-208.843,0.0005549972900522434,0.0005585054504327992,-0.0005600054687431563,0.7655703567741033,426.1135,-165.47799999999995,-148.17700000000005,0.0016700122436420918,0.0005600177001591754,0.002235001355003248,0.0,S1
92,375.382,37.67215,-208.7875,0.002795002758814922,-0.0011159986377118996,0.0016749999878131476,0.7642872342200742,426.05800000000005,-165.59,-148.17700000000005,-0.001109994543483485,-0.00446499456793716,0.0016749999878125786,0.0,S1
93,375.4375,37.5047,-208.7315,0.002790002746608548,-0.0027905027258566693,0.0016749999878128633,0.7603668285987145,426.00199999999995,-165.925,-148.2885,-0.0022299972778653926,-0.006700000024494032,-0.0005550054565362141,0.0,S1
94,375.4380000000001,37.28145,-208.564,0.0022400054321428105,-0.004464994549627084,0.002789994543503291,0.7650595234571776,426.002,-166.0925,-148.17700000000005,-0.001115002722174965,-0.006145002734441786,-8.16648396945926e-09,0.0,S1
95,375.4380000000001,37.28145,-208.4525,0.0005600013305708014,-0.003906993187319092,0.003349995910694529,0.7660797615058264,425.946,-166.09199999999996,-147.84199999999996,-0.001120002734382476,-0.005019999987852367,0.0033500000122478678,0.0,S1
96,375.4935,37.1698,-208.341,0.0005600013305696645,-0.003348991825011029,0.00390499726567854,0.7639984040190522,425.8345,-166.148,-147.7305,-0.0016750040893656346,-0.0022299931763126207,0.005580005456596093,0.0,S1
97,375.4375,37.114,-208.1175,-4.9959106550255e-06,-0.0016745000012406142,0.004464994531316724,0.7605670551374883,425.8905,-166.14800000000002,-147.619,-0.001115006823726883,-0.0005550013549840099,0.005580005456596661,0.0,S1
98,375.4935,37.114,-208.006,0.000555005456535644,-0.0016745000012406142,0.004464994531316724,0.7616482608863651,425.9465,-166.3155,-147.3955,4.995910655024955e-06,-0.0022350054565565872,0.004465002734421128,0.0,S1
99,375.4935,37.0582,-207.95,4.1015524856677366e-09,-0.0011159986377119702,0.003909993176332714,0.7608378771798556,426.002,-166.2595,-147.3955,0.0016749999878125801,-0.0011150027221746798,0.003350000012247016,0.0,S1
100,375.4380000000001,37.114,-207.8385,5.004077138992607e-06,-4.086904085047356e-09,0.0027899986450560625,0.7616110300061337,426.05800000000005,-165.9805,-147.3955,0.0016749999878137168,0.0016749836548452118,0.002235005456556304,0.0,S1
101,375.4380000000001,37.33725,-207.894,-0.0005549972900516769,0.002232501363548605,0.0011199945678973706,0.7621198961416914,426.1135,-165.757,-147.4515,0.001669999975605637,0.005584993200766581,-0.0005600013671909543,0.0,S1
102,375.382,37.4489,-208.006,-0.0011149986572434837,0.0039070054516934455,-0.0005600095336746378,0.7642290641785267,426.1135,-165.64600000000004,-147.563,0.0011149986206224786,0.006134994543543082,-0.0016750040893653507,0.0,S1
103,375.382,37.4489,-208.006,-0.0005600013671918073,0.0033490081762894675,-0.0016750040893650654,0.7642290641785267,426.1135,-165.53400000000005,-147.6745,0.0005550013549831586,0.0044650026978004095,-0.0027899986450560625,0.0,S1
104,375.4375,37.5047,-208.0615,-5.000012207512069e-06,0.0016745040881447687,-0.00167500408936535,0.7681487453093826,426.169,-165.4225,-147.84199999999996,0.0005550013549842954,0.0033449999634187857,-0.003905001367230175,0.0,S1
105,375.3815,37.5047,-208.0615,-5.000012206375175e-06,0.0005580013623079914,-0.0005550013549840107,0.7713020462555906,426.2805,-165.255,-148.0095,0.001670004077158692,0.003910001342817251,-0.004465002734421697,0.0,S1
106,375.2705,37.5605,-208.1735,-0.0011149945923108644,0.0011159986377118985,-0.0016749958862606613,0.7689440869615065,426.225,-165.255,-148.121,0.001115006787106447,0.0027900068115403165,-0.004465002734421696,0.0,S1
107,375.1585,37.6721,-208.341,-0.002789998681677068,0.0016740000000199616,-0.0027949986206420004,0.7642102344199567,426.05800000000005,-165.14350000000005,-148.2885,-0.001109998645035971,0.0027900068115397484,-0.004465002734421982,0.0,S1
108,375.2145,37.72790000000001,-208.341,-0.0016699959472957285,0.0022320013623280963,-0.0027949986206420004,0.7676364351438396,426.00199999999995,-165.199,-148.4005,-0.002785002734401606,0.0005600013671906715,-0.003910001379437685,0.0,S1
109,375.2145,37.6721,-208.3965,-0.0005600013671912392,0.0011160068115201392,-0.0022300013794178783,0.7668326259521683,425.9465,-165.199,-148.4,-0.002785002734401606,0.0005600013671906715,-0.0027900068481610343,0.0,S1
110,375.27,37.6721,-208.4525,0.0011150027221743953,4.086904084252274e-09,-0.001114998657243198,0.7642244581923303,425.8345,-165.1435,-148.512,-0.002235001391625391,5.701457824377106e-16,-0.002235005493177308,0.0,S1
111,375.326,37.6163,-208.50799999999998,0.0011150027221743949,-0.0011159986377120418,-0.0016700000122272089,0.7602909520704683,425.7785,-165.3665,-148.5675,-0.0022350013916248228,-0.0016750040893653484,-0.0016700041137794113,0.0,S1
112,375.382,37.4489,-208.564,0.0016749999878125784,-0.002231993188519785,-0.0016749999878131472,0.7589882568086793,425.8905,-165.53400000000005,-148.45600000000005,-0.0005600095702962113,-0.003349995910694528,-0.0005600095336752059,0.0,S1
113,375.3815,37.28140000000001,-208.5085,0.0011149986206224769,-0.003906997277885136,-0.0005599972656384666,0.7556156816818086,425.9465,-165.53400000000005,-148.4,0.0011199945312769344,-0.003904997265678539,0.0011199945678976556,0.0,S1
114,375.3815,37.1698,-208.56400000000002,0.0005549972534318075,-0.0044649986401932695,-0.0005599972656381826,0.7577651307310481,425.9465,-165.58999999999997,-148.4,0.0016799958984676038,-0.0022349931885195635,0.001674995922881382,0.0,S1
115,375.4375,37.114,-208.62,0.0005549972534318075,-0.003349004089385384,-0.0005599972656381826,0.7538355141220159,425.9465,-165.7015,-148.289,0.0005600013671912377,-0.0016749959228813801,0.0016699959472960119,0.0,S1
116,375.4375,36.9466,-208.62,0.0005599972656381818,-0.0033480040869441514,-0.0011149986206221935,0.7525103777077754,425.8905,-165.757,-148.17700000000005,-0.0005600013671912384,-0.002229997277865107,0.0022299973144858285,0.0,S1
117,375.4935,36.835,-208.6195,0.0011199986328288515,-0.003348004086944009,-0.0005549972534312396,0.7556156816818083,425.8345,-165.86900000000003,-148.17700000000005,-0.001120002734381908,-0.002789998645056629,0.0022299973144858285,0.0,S1
118,375.4935,36.8908,-208.6195,0.0005600013671906684,-0.0022320095361361945,5.0000122072276455e-06,0.7569395459831478,425.8905,-165.86900000000003,-148.121,-0.0005600054687437249,-0.001675004089365633,0.001680000000019807,0.0,S1
119,375.4375,36.9466,-208.5085,-1.2287624621502384e-18,-4.0869040848305156e-09,0.0011150027221746813,0.7603668285987145,425.946,-165.8135,-148.0095,0.0005549972534312401,-0.0005650013793978955,0.0016749999878134323,0.0,S1
120,375.4375,37.0024,-208.4525,-0.0005600013671906708,0.0016740000000199625,0.0016700040771584082,0.7622033613437552,425.946,-165.8135,-148.0095,0.0011149986206219096,0.0005550013549840123,0.0016749999878134323,0.0,S1
121,375.382,37.0582,-208.341,-0.0011149986572434839,0.0016740000000199625,0.00278499863284912,0.7656115527557263,425.946,-165.7575,-147.7865,0.0005550013549837265,0.0011149986206224797,0.003344991833556105,0.0,S1
122,375.382,37.00235,-208.28500000000003,-0.0005549972900528143,0.0005574972741832554,0.002234997290072052,0.7674560429807746,425.946,-165.813,-147.619,0.0,4.995910654741834e-06,0.003904993200746775,0.0,S1
123,375.382,37.0024,-208.229,-0.0005549972900528143,-4.086904084685955e-09,0.002234997290072052,0.7642814955885043,425.946,-165.86900000000003,-147.4515,0.0,-0.0005550054565364962,0.005579997290112125,0.0,S1
124,375.4375,37.1698,-208.1735,0.0005549972900528118,0.0011159904639038009,0.0016750000244338686,0.7603668285987145,425.8345,-165.86849999999995,-147.4515,-0.001114994555690428,-0.0011100027465881725,0.003350008178730701,0.0,S1
125,375.4935,37.1698,-208.1175,0.0011149986572434817,0.0016744918274325155,0.0016750000244341527,0.7629774643208206,425.7785,-165.7575,-147.507,-0.0016749959228810974,0.0005550013183627238,0.0011200027343816236,0.0,S1
126,375.4935,37.33725,-208.229,0.0011149986572434817,0.0033484959143564915,-4.064931481912239e-09,0.76164944664322,425.89,-165.4225,-148.0095,-0.0005599932007067012,0.004465010864284661,-0.0055800136230800615,0.0,S1
127,375.6605,37.6163,-208.28500000000003,0.0022299932129339088,0.004464990462722997,-0.001114998620622478,0.7560971158215981,425.8345,-164.976,-148.56799999999996,4.06493148183996e-09,0.008924989087046658,-0.01116498635270493,0.0,S1
128,375.7165,37.5605,-208.397,0.0022299932129339088,0.0039069891004149355,-0.002795002722194771,0.7553116783589433,425.723,-164.80849999999995,-148.9025,-0.000554997290052245,0.009489990466445409,-0.013954993164245528,0.0,S1
129,375.4935,37.6163,-208.4525,-1.2231415452238862e-08,0.0027904863745783,-0.002235001355003533,0.7603308617756469,425.667,-165.03199999999995,-148.95850000000004,-0.00223000137941788,0.003904976831158403,-0.009489982263340432,0.0,S1
130,375.605,37.67215,-208.5085,-0.0005550095214676968,0.0005584972729625286,-0.002235001355003533,0.7658204386042116,425.667,-165.199,-148.9025,-0.0016750040893656348,-0.0022299932129339088,-0.003345012268076812,0.0,S1
131,375.6605,37.6163,-208.4525,-0.0005600095336746396,0.0005579972717418769,-0.0005549972534309554,0.7766234734765809,425.723,-165.0315,-149.07,-2.8912057932946783e-19,-0.0022299932129341924,-0.0016750081909178366,0.0,S1
132,375.4375,37.33725,-208.564,-0.0005600095336746394,-0.0027905109033270104,-0.0011149986206224775,0.7843029843753594,425.89,-164.92000000000004,-149.1255,0.002230005444349361,0.001120014965796224,-0.001670008178710325,0.0,S1
133,375.27,37.1698,-208.676,-0.003349995910694815,-0.005023500000059885,-0.0016749958862603768,0.7857814927926209,425.8345,-164.9205,-148.95850000000004,0.0016750081542971165,0.002785006835954095,-0.0005600135986066881,0.0,S1
134,375.27,36.8908,-208.62,-0.003904997265678542,-0.007255005448071272,-0.0016749958862606606,0.790296884301931,425.667,-165.0875,-148.5675,-0.0005599973022597563,-0.0005600013305699469,0.005025000036680885,0.0,S1
135,375.27,36.5559,-208.62,-0.0016749918213291807,-0.007813506811599915,-0.000559993164085696,0.7893115266036651,425.444,-165.31099999999995,-148.791,-0.004460006823766672,-0.0039100095093000786,0.003344995935108308,0.0,S1
136,375.326,36.5559,-208.56400000000002,0.0005599972656381816,-0.006139014987829571,0.0011199986328291377,0.7840257070998867,425.388,-165.255,-149.1815,-0.00446500679935261,-0.0033450122680762423,-0.0022299768433444,0.0,S1
137,375.326,36.5559,-208.3965,0.0005599972656381816,-0.0033490081762894692,0.002235001355003818,0.7845186957832212,425.221,-165.6455,-148.95850000000004,-0.004460006787145667,-0.005580017724632545,-0.003909980944917829,0.0,S1
138,375.3255,36.5559,-208.285,0.000554997253431239,0.0,0.0033500040771784986,0.7897096522317696,424.99699999999996,-165.9805,-148.679,-0.0044700068115601215,-0.006695020446807511,0.0011200313353860163,0.0,S1
