Pre-Shift Frame,Frame,Timestamp,PSML_position_x,PSML_position_y,PSML_position_z,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSML_gripper_angle,PSMR_gripper_angle,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z
29,400,1674858011244.91,-26029.3695652174,-13519.6739130435,77692.8043478261,77934.347826087,14222.7391304348,-24535.1739130435,1.53217388235696,1.57000005245,-0.0418403310716169,-0.0600009980969387,0.245510445326563,0.46073489154558,0.419528261596339,0.00570313447944306
30,401,1674858011278.24,-26025.6904761905,-13523.1428571429,77701.9523809524,77943.0952380952,14224.3333333333,-24530.6666666667,1.50999999046,1.57000005245,0.111367047428848,-0.0731751385994607,0.19910926229765,0.270979788723062,0.070731954874116,0.0629049602481765
31,402,1674858011311.57,-26036.6666666667,-13525.880952381,77716.0714285714,77948.5,14225.1666666667,-24527,1.50999999046,1.57000005245,-0.0216696931576863,-0.0788175528889134,0.278242828575708,0.212521270768078,0.0316698831049756,0.0950097799026623
32,403,1674858011344.9,-26042,-13527.5,77726.5,77952.5,14226,-24525,1.50999999046,1.57000005245,-0.126317218003687,-0.0782689676839469,0.336991135340564,0.181540504340283,0.0326120582402237,0.101749665663713
33,404,1674858011378.23,-26033.4583333333,-13528.625,77742.5416666667,77958.4791666667,14226.3333333333,-24524.9791666667,1.50999999046,1.57000005245,-0.0776869620505076,-0.0548269833341626,0.405933533308308,0.15385470648632,0.0200020143632802,0.0568808233507888
34,405,1674858011411.56,-26012.875,-13530.65625,77777.5625,77973.09375,14227.75,-24525.21875,1.50999999046,1.57000005245,0.237941410859261,-0.0477577888258553,0.614973335547342,0.245962590300645,0.0258359601470008,0.0178142221206792
35,406,1674858011444.89,-25994.6451612903,-13530.6774193548,77816.7419354839,78001.064516129,14230.064516129,-24517.5483870968,1.50999999046,1.57000005245,0.473596144446902,-0.0317774456033755,0.902510055858027,0.4856936628285,0.0406492347128277,0.0745233891575448
36,407,1674858011478.22,-25979.875,-13536.875,77877.8541666667,78089.125,14235.6875,-24471.5833333333,1.50999999046,1.57000005245,0.535887173791742,-0.082508206230828,1.35325971954123,1.30658700023632,0.0935509062679928,0.534010465243477
37,408,1674858011511.55,-25973.0769230769,-13546.6153846154,77931.2692307692,78220.2307692308,14220.6923076923,-24452.7692307692,1.50999999046,1.57000005245,0.398019638336123,-0.159606932768357,1.53721742658166,2.47161156062413,-0.0705838160277162,0.724565950701245
38,409,1674858011544.88,-25973.5789473684,-13552.6315789474,77960.7368421053,78314.6842105263,14203.7894736842,-24490.2105263158,1.50999999046,1.57000005245,0.210682676926008,-0.219563478356723,1.44009185868352,3.13651016249659,-0.262777324426864,0.273402564708732
39,410,1674858011578.21,-25991.7555555556,-13559.8222222222,78003.4666666667,78453.7111111111,14149.6666666667,-24617.2,1.50999999046,1.57000005245,-0.118817195570527,-0.229495074536117,1.25624983914701,3.64622410638717,-0.860293584509236,-1.45631162716937
40,411,1674858011611.54,-26029.0425531915,-13571.8510638298,78062.9574468085,78686.3829787234,14015.3404255319,-24672.0638297872,1.4838298026517,1.57000005245,-0.559710997195984,-0.252381879497472,1.31701293343576,4.6619842855322,-2.05372061838856,-2.19316290881571
41,412,1674858011644.87,-26033.2,-13586.2,78097.6,78811,13955.6,-24641.6,1.45000004768,1.57000005245,-0.596268755686517,-0.335716995389155,1.36876524742858,4.96364262546179,-2.48213713304648,-1.51404259256402
42,413,1674858011678.2,-26016.6842105263,-13602.6578947368,78125.5526315789,78893.6578947368,13946.2631578947,-24609.3157894737,1.44265793812526,1.57000005245,-0.24930968657714,-0.428399766599645,1.22098093306895,4.39990356902066,-2.03423442734761,0.0788521704849085
43,414,1674858011711.53,-25965.6744186047,-13694.8604651163,78174.5813953488,79032.6976744186,13892.3720930233,-24685,1.41900002956,1.57000005245,0.633744444753839,-1.23021535662209,1.11635055153888,3.46349124319948,-1.22980410706646,-0.129371971294647
44,415,1674858011744.86,-25879.5476190476,-13968.119047619,78234.8571428572,79270,13792.4523809524,-24786.1666666667,1.41900002956,1.57000005245,1.53667508522967,-3.81956468609312,1.37270752956791,4.59045434123741,-1.63163621387272,-1.44580549379502
45,416,1674858011778.19,-25793.947368421,-14269.3684210526,78290.3684210526,79429.3684210526,13755,-24913.4736842105,1.41900002956,1.57000005245,2.22758595874395,-6.66775641124494,1.6483188633758,5.35762846906305,-1.91281837761705,-3.0418760055721
46,417,1674858011811.52,-25746.4482758621,-14555.2068965517,78346.0689655172,79536.9310344828,13761,-24954.1379310345,1.41900002956,1.57000005245,2.19247901600745,-8.60432551815158,1.71504726682677,5.042833943842,-1.31384879627982,-2.6916451449671
47,418,1674858011844.85,-25678.0227272727,-15031.6590909091,78462.7954545455,79688.1136363636,13789.5,-24997.1136363636,1.39172732829636,1.57000005245,2.01544921826433,-10.6364600873391,2.27960981508716,4.18155259733025,-0.0295262534477581,-2.10967869893118
48,419,1674858011878.18,-25595.3170731707,-15616.6585365854,78642.6585365854,79822.5365853659,13799.4390243902,-25222.487804878,1.41348782108658,1.57000005245,1.9865004259881,-13.4742379365091,3.52324930270018,3.93207351363463,0.44443408516783,-3.09044598669219
49,420,1674858011911.51,-25715,-16075.4285714286,78781.6428571429,79885.7857142857,13808.5,-25412.7142857143,1.44900000095,1.57000005245,0.314504705211101,-15.2037350933724,4.35617450450697,3.48889214314385,0.47504705502932,-4.58622535443419
50,421,1674858011944.84,-25793.4444444444,-16538.7222222222,78991.9166666667,79938.2777777778,13820.3333333333,-25565.5555555556,1.43816667794806,1.57000005245,-1.15434441346937,-15.0721707458575,5.29175447722565,2.50189421777683,0.308364977606269,-5.68499949732207
51,422,1674858011978.17,-25724.9555555556,-17250.3555555556,79389.5111111111,80038.4,13838.6,-25706.0444444444,1.41900002956,1.57000005245,-1.29653096773544,-16.3385811690303,7.46925162415899,2.1588461153524,0.391648195485736,-4.83605350554163
52,423,1674858012011.5,-25844.5813953488,-17967.4186046512,79683.6976744186,80090.1627906977,13848.9534883721,-25878.023255814,1.44690697969023,1.57000005245,-1.29596003743907,-18.9217824972407,9.02143700080747,2.04397067345299,0.404574680137502,-4.65355765237415
53,424,1674858012044.83,-25892,-18369,79824,80105,13853,-25976,1.44900000095,1.57000005245,-0.985669065014524,-18.3045951501755,8.32164869727892,1.66738259716286,0.326698287583033,-4.10485479273844
54,425,1674858012078.16,-25906.3829787234,-18817.6170212766,79995.2553191489,80118.5106382979,13848.8936170213,-26115.1489361702,1.44900000095,1.57000005245,-1.81446366138042,-15.6742272840369,6.05806551459645,0.801189502582949,0.102947278456157,-4.09146424852452
55,426,1674858012111.49,-25970.7173913043,-19431.6956521739,80352.5652173913,80158.0434782609,13844.2608695652,-26346.0869565217,1.44900000095,1.57000005245,-1.26148662501521,-14.6442299916005,6.68933896261321,0.678874258769946,-0.0469304747164275,-4.68110132266339
56,427,1674858012144.82,-26033.3684210526,-19774.7894736842,80624.6842105263,80187.5263157895,13846.6315789474,-26443.7894736842,1.44900000095,1.57000005245,-1.41382227910832,-14.0592677122046,8.00762409980435,0.825343757871014,-0.0636904302948993,-4.67835160711623
57,428,1674858012178.15,-26112.8709677419,-20109.6129032258,80840.6774193548,80204.3548387097,13844.6774193548,-26533.6129032258,1.44900000095,1.57000005245,-2.06508738242674,-12.9212451856174,8.45506251323337,0.858527077340249,-0.0421662376029647,-4.1850549468833
58,429,1674858012211.48,-26243.0196078431,-20619.0980392157,81238.2941176471,80202.3921568627,13832.4509803922,-26766.0784313725,1.45311764408196,1.57000005245,-2.72329393561311,-11.8752080844824,8.85816987968588,0.443531332312675,-0.118110569107838,-4.20033151668796
59,430,1674858012244.81,-26279.2666666667,-20998.4,81627.6666666667,80209.2666666667,13824.4,-26929.8666666667,1.47899997234,1.57000005245,-2.4592284387193,-12.237324840187,10.0308199551408,0.217425974464524,-0.222337645276308,-4.86125324114157
60,431,1674858012278.14,-26316.5294117647,-21401.7647058824,81907.2647058824,80250.5294117647,13819.9411764706,-27004.9117647059,1.47899997234,1.57000005245,-2.03678607460935,-12.9228095661024,10.6669350386722,0.461793850096862,-0.247386914329108,-4.71345441012717
61,432,1674858012311.47,-26342.847826087,-22165.5434782609,82349.6086956522,80387,13765.3913043478,-27064.6304347826,1.49791301592217,1.57000005245,-0.998382410211987,-15.4659942878717,11.1142516367096,1.84626175286291,-0.670662581444272,-2.98581711484744
62,433,1674858012344.8,-26352.3488372093,-23002.3720930233,82867.6744186047,80649.0697674419,13509.7441860465,-27130.2790697674,1.53832561470512,1.57000005245,-0.730895811461945,-20.0417076746629,12.4013090652402,4.3984635677008,-3.14686577725422,-2.004325262941
63,434,1674858012378.13,-26364.8181818182,-23439.2727272727,83202.0909090909,80877.3636363636,13214.2727272727,-27194.5454545455,1.50999999046,1.57000005245,-0.48293577560961,-20.3771021682051,12.9495511326553,6.26897117270316,-6.05729766820214,-1.89652681359722
64,435,1674858012411.46,-26374.7333333333,-23742.5,83441.7666666667,81081.9,12922.8666666667,-27288.1666666667,1.50999999046,1.57000005245,-0.318886400818752,-15.7711151572386,10.922653315512,6.94968042018231,-8.42606953326709,-2.23557848691521
65,436,1674858012444.79,-26539.9166666667,-24237.1458333333,83848.8958333333,81555.1666666667,12266.5208333333,-27480.8541666667,1.53779169916875,1.57000005245,-1.87587377213563,-12.3489893837245,9.81320923066627,9.06189034965679,-12.4334961110907,-3.50610532628922
66,437,1674858012478.12,-26544.8444444444,-24741.2666666667,84402.1333333333,82293.8222222222,11189.7555555556,-27727.4,1.51257777213733,1.57000005245,-1.80044982482671,-13.0212250196567,12.001608540707,14.1659889406248,-20.2471757125312,-5.32907312853706
67,438,1674858012511.45,-26410.6666666667,-25059,84683.3333333333,82687,10520.3333333333,-27930,1.50999999046,1.57000005245,-0.359380528747076,-13.16632200638,12.4169090776051,16.052602303669,-24.0277278683847,-6.41897430062806
68,439,1674858012544.78,-26306.3421052632,-25443.6052631579,84880.9736842105,82992.4473684211,9990.68421052632,-28096.8684210526,1.52602633049342,1.57000005245,2.33598137897798,-12.0658007713905,10.32180097428,14.3742331252296,-22.7606277423564,-6.16075640331854
69,440,1674858012578.11,-26100.2708333333,-26263.6875,85297.875,83576.9583333333,9020.625,-28332.7291666667,1.53900003433,1.55187502503125,4.44617794993789,-15.2257233926717,8.95830597836648,12.8326366722682,-21.6934628545207,-6.0538950904505
70,441,1674858012611.44,-25897.4761904762,-26961.1904761905,85820.6428571429,84062.0952380952,8198.28571428571,-28582.2380952381,1.53900003433,1.54100000858,5.13241361593331,-19.0237907262562,11.3742204789455,13.7523177547154,-23.2227828370959,-6.52303019013922
71,442,1674858012644.77,-25970.4545454545,-27321.1818181818,86141.2727272727,84351.9090909091,7858.18181818182,-28653.5454545455,1.53900003433,1.54100000858,3.35919829913951,-18.7776256720679,12.6042448000018,13.5959661847822,-21.3271315637054,-5.56731924170321
72,443,1674858012678.1,-26055.8,-27565.9428571429,86495.6571428571,84641.8857142857,7560.65714285714,-28690.6285714286,1.53900003433,1.54011429377657,0.444746419945316,-13.0238518012777,11.9790147403284,10.6503351101413,-14.6011293755378,-3.57934881665722
73,444,1674858012711.43,-25999.3333333333,-27942.1851851852,87442.3518518518,85308.7037037037,6629.7037037037,-28753.537037037,1.53900003433,1.50999999046,-1.01867211774952,-9.81095912044968,16.2187666423897,12.4673722460707,-15.6874451876831,-1.7131665507032
74,445,1674858012744.76,-25948.5,-28200.6666666667,88209.1666666667,85826.5,5782.33333333333,-28827.3333333333,1.53900003433,1.50999999046,0.219571033205558,-8.7957350030493,20.6810283708878,14.7473981108418,-20.7605804411438,-1.73805312766686
75,446,1674858012778.09,-25959.5952380952,-28389.0476190476,88805,86235.4761904762,5139.11904761905,-28962.0952380952,1.53900003433,1.50999999046,0.962145714766452,-8.2318790731927,23.095753361364,15.9375100037017,-24.2178141655208,-2.71493640521238
76,447,1674858012811.42,-26105.7333333333,-28699.1333333333,89848.1333333333,87021.4666666667,3957.51111111111,-29334.8666666667,1.53900003433,1.50999999046,-1.06411462204112,-7.5702434768115,24.0602408570997,17.1293599923972,-26.7246223049593,-5.81389136458627
77,448,1674858012844.75,-26342.5238095238,-28887.4285714286,90609.9047619048,87688.0476190476,3048.09523809524,-29593.4761904762,1.53900003433,1.50999999046,-3.94063362733831,-6.86831249500157,24.0098020690028,18.6173518649503,-27.3451379286432,-7.66220413901295
78,449,1674858012878.08,-26541.8965517241,-29057.8965517241,91190.724137931,88281.4482758621,2454.58620689655,-29727.8620689655,1.53900003433,1.50999999046,-5.82359255109652,-6.68916527930244,23.8596478324326,20.4617766479408,-26.8480368384588,-7.65844350903812
79,450,1674858012911.41,-26728.7222222222,-29404.2407407407,92263.6481481482,89378.6296296296,1653.85185185185,-29956.6851851852,1.53900003433,1.50999999046,-6.23051102218838,-7.05178809492454,24.1575858789465,23.5740121476531,-23.0389011389752,-6.21880925204142
80,451,1674858012944.74,-27061.2105263158,-29724.6842105263,93235.947368421,90373.6842105263,992.78947368421,-30173.947368421,1.53900003433,1.50999999046,-7.18758276525667,-8.37339947543934,26.2630694095869,26.859069239167,-20.5551236340959,-5.80529546409898
81,452,1674858012978.07,-27303.1851851852,-29944.7037037037,93897.5555555556,90972.3333333333,520.518518518519,-30363.1481481482,1.53900003433,1.50999999046,-7.6136435394449,-8.86896299913296,27.0710364236982,26.911559025048,-19.3426244656441,-6.35349801188173
82,453,1674858013011.4,-27606.5306122449,-30354.4081632653,95092.8979591837,91972.612244898,-314.265306122449,-30708.0408163265,1.53900003433,1.48244899632633,-8.77896344089058,-9.50263222747554,28.2953488867042,25.9424328637003,-19.6831549106525,-7.51431539462187
83,454,1674858013044.73,-28012.9117647059,-30855.5882352941,96344.1176470588,93151.1470588235,-1281.44117647059,-31083.5,1.53900003433,1.48000001907,-9.51793432275642,-11.3101380533078,31.0847343133016,27.7773280567065,-22.7445179492157,-9.09641239872221
84,455,1674858013078.06,-28242.2307692308,-31167.5384615385,96989,93853.7692307692,-1881.38461538462,-31326.3846153846,1.53900003433,1.48000001907,-9.39138221829634,-12.2295580213993,30.9175068781171,28.8172115662058,-24.0214114291113,-9.63332097904417
85,456,1674858013111.39,-28392.4107142857,-31744.6428571429,97867.6785714286,95025.5,-2873.625,-31701.2321428571,1.53900003433,1.48000001907,-7.85956658752579,-13.9037331375158,27.7505360860433,30.5319101527282,-25.5961423448451,-9.93290102203886
86,457,1674858013144.72,-28594.5714285714,-32437.2857142857,98628.1428571429,96371.3571428571,-3875,-32055.9285714286,1.53900003433,1.48000001907,-5.81719252211423,-15.8185846967197,22.8425944236029,32.2053831934117,-25.9382378936081,-9.72528069753248
87,458,1674858013178.05,-28773.5,-32872.475,99168.8,97515.75,-4565.3,-32218.575,1.53900003433,1.48000001907,-5.31322217770818,-17.0510728012698,21.8001932882234,36.6234700321881,-26.8418478018397,-8.92280267113762
88,459,1674858013211.38,-28837.9210526316,-33296.2894736842,100021.868421053,99143.3684210526,-5398.28947368421,-32611.6052631579,1.53900003433,1.48000001907,-4.45554321393485,-15.5180126406936,21.5440648959856,41.1828251936489,-25.2491714926224,-9.10464911831654
89,460,1674858013244.71,-28906.2173913043,-33550.5217391304,100649.304347826,100345.260869565,-5946.69565217391,-33091.5652173913,1.53900003433,1.48000001907,-3.1167687181085,-11.1334785465696,20.2136513833822,39.7430376459508,-20.719040881952,-10.3574067145454
90,461,1674858013278.04,-29028.5714285714,-33777.3392857143,101411.892857143,101865.553571429,-6695.35714285714,-33457.75,1.53900003433,1.48000001907,-2.55096812252919,-9.04955764736503,22.4331817989959,43.5024032186995,-21.3027127879939,-12.3929890422547
91,462,1674858013311.37,-29015.5,-33897.75,102017.5,102952.25,-7244.75,-33788,1.53900003433,1.48000001907,-1.77596290756185,-6.01519268431843,19.9582648387743,38.0925357636693,-18.466408623375,-11.765096303607
92,463,1674858013344.7,-28968.0217391304,-33941.5434782609,102501.630434783,103758.913043478,-7589.5652173913,-34304.4130434783,1.53900003433,1.48000001907,-0.61810036184763,-3.91060249394609,18.5251054243867,34.1399148031542,-16.4303254338144,-12.1297006291387
93,464,1674858013378.03,-29084.5625,-33802.7916666667,103311.770833333,105137.145833333,-8063.4375,-35046.9791666667,1.53900003433,1.46625003218292,-0.559961920290219,-0.254551875972352,19.0006707586532,32.7191769391396,-13.6821649780246,-15.8938816307367
94,465,1674858013411.36,-29069,-33614,103777,105810.5,-8296.75,-35319.75,1.53900003433,1.45000004768,-0.535048773079962,2.83777391849233,17.5967538954926,28.5853506261161,-10.5210527042255,-15.3190338265892
95,466,1674858013444.69,-29071.3157894737,-33426.7192982456,104208.192982456,106331.789473684,-8446.1052631579,-35821.6315789474,1.53900003433,1.38487717143175,-1.03304155602819,5.14875832687141,17.0673237924076,25.7313153102102,-8.56624794557155,-15.173703924479
96,467,1674858013478.02,-29145.1578947368,-33243.8421052632,104655.473684211,106776.210526316,-8460.84210526316,-36481.7368421053,1.53900003433,1.30057897066263,-0.606013297985897,5.59005523615506,13.4383724346633,16.3922859233871,-3.97444512229277,-14.3490147881255
97,468,1674858013511.35,-29105.1351351351,-33149,104965,106957.783783784,-8405.2972972973,-36845.9189189189,1.53900003433,1.23908109923054,-0.361386812663587,4.65046786554093,11.8811918574754,11.4739965297016,-1.08558992786907,-15.2632165004397
98,469,1674858013544.68,-29100.3953488372,-33117.3953488372,105314.11627907,107116.186046512,-8231.62790697674,-37352.7209302326,1.53900003433,1.20799994469,-0.290823647193334,3.09354391301863,11.0603386500572,7.84474341944537,2.14499575531476,-15.3124259901378
99,470,1674858013578.01,-29151.375,-33122.9375,105517.875,107247.4375,-7905.8125,-37780,1.53900003433,1.20799994469,-0.0621767773936814,1.20916645032967,8.62488100415483,4.71274156845711,5.55085084917135,-12.9839366646974
100,471,1674858013611.34,-29171.8965517241,-33082.1379310345,105686,107470.344827586,-7613.27586206897,-38099.3793103448,1.53900003433,1.20799994469,-0.667679021730637,0.668688306284387,7.21072974555132,5.12612263888414,7.92100060876053,-12.5358652430344
101,472,1674858013644.67,-29139.7647058824,-33006.7843137255,105974.509803922,108079.960784314,-7339.01960784314,-38578.0392156863,1.53900003433,1.20799994469,-0.393729666960456,1.10622390043818,6.60460136242749,9.63873331486519,8.92697485546127,-12.2544146364957
102,473,1674858013678,-29133.95,-32967.95,106171.95,108646.25,-7308.65,-39179.95,1.53900003433,1.20799994469,0.174268946185282,1.55002904510016,6.54139547920171,13.9894943358424,5.9722260899036,-14.000858243847
103,474,1674858013711.33,-29122.1153846154,-32929.5769230769,106284.230769231,109043.615384615,-7305.80769230769,-39620.5769230769,1.53900003433,1.20799994469,0.497863085146985,1.52576456592089,5.98290685615737,15.7342744017784,3.07500006348591,-15.2134850676243
104,475,1674858013744.66,-29043.3137254902,-32911.2352941176,106429.568627451,109796.784313726,-7352.56862745098,-40540.0392156863,1.53900003433,1.20799994469,0.964610217313843,0.955584824687142,4.55103708078363,17.1699548440101,-0.13550887093816,-19.6219717453012
105,476,1674858013777.99,-29026.0666666667,-32923,106496.866666667,110474.466666667,-7442.33333333333,-41503.4,1.53900003433,1.20799994469,1.07894533818502,0.449548055522527,3.2495028714645,18.2840364936028,-1.33696711356209,-23.236868851842
106,477,1674858013811.32,-29025.6666666667,-32928.6153846154,106537.538461538,111119.487179487,-7465.35897435898,-42056.3846153846,1.53900003433,1.20799994469,0.964587149662848,0.00961766736280071,2.53333496505013,20.7608005401772,-1.5956720730965,-24.3605232309238
107,478,1674858013844.65,-29007.9361702128,-32925.2765957447,106612.553191489,112192,-7390,-42847.3191489362,1.53900003433,1.20799994469,0.353811403425906,-0.140426485228384,1.83002984905593,23.9545747381165,-0.374344762560282,-23.0751106971355
108,479,1674858013877.98,-28992.25,-32908.75,106673.875,112823.25,-7210.875,-43470.625,1.53900003433,1.20799994469,0.338200992864056,0.142514161964516,1.77026170527259,23.490205860182,2.31481490951245,-19.6742292473075
109,480,1674858013911.31,-28993.6585365854,-32859.4878048781,106743.853658537,113398.073170732,-6920.63414634146,-43977.0243902439,1.53900003433,1.20799994469,0.320113860688933,0.691343555958333,2.06335896469963,22.7881638805068,5.44778581054379,-19.2083314980733
110,481,1674858013944.64,-29010.1707317073,-32744.2195121951,106879.170731707,114427,-6396.58536585366,-44687.8780487805,1.53900003433,1.20799994469,-0.0223490069820319,1.81075611053533,2.66644570922759,22.3522582064795,9.93515495794865,-18.4074386698191
111,482,1674858013977.97,-29006.9285714286,-32686.2380952381,107010.642857143,115480.547619048,-5982.16666666667,-45194.3095238095,1.53900003433,1.20799994469,-0.146801259862488,2.22534480983655,3.36801739133607,26.5756468372517,12.2883217512632,-17.2385807631913
112,483,1674858014011.3,-29025,-32659.1666666667,107079.833333333,116124.166666667,-5870.16666666667,-45518.3333333333,1.53900003433,1.20799994469,-0.313446453667828,2.00341547154426,3.36013479809022,27.2636727961604,10.5057391343442,-15.4146468374429
113,484,1674858014044.63,-29006.6888888889,-32640.0222222222,107160.044444444,116793.133333333,-5762.84444444445,-45900.4,1.53900003433,1.20799994469,0.0348231701711897,1.04207606729817,2.80901732092278,23.6636932426027,6.33803602426223,-12.1264317203793
114,485,1674858014077.96,-28963.8,-32673.5,107300.26,118070.52,-5426.74,-46568.28,1.53900003433,1.20799994469,0.431329177562334,0.127394795607071,2.89646016146294,25.9023023329623,5.55481699060303,-13.7410746500624
115,486,1674858014111.29,-29000.125,-32687.75,107380.75,118894.625,-5216.375,-46876,1.53900003433,1.20799994469,0.248775635782325,-0.285859847005751,3.00946643532748,27.7073381297987,6.53856305955507,-13.5780206315803
116,487,1674858014144.62,-28947.8888888889,-32687.7333333333,107503.822222222,119659.555555556,-5046.28888888889,-47114.5111111111,1.53900003433,1.20799994469,0.588057427483146,-0.477157708543544,3.43811353105247,28.6670217360637,7.16625538518301,-12.142296882291
117,488,1674858014177.95,-28855.0714285714,-32667.3095238095,107722.833333333,120866.023809524,-4853.16666666667,-47626.0476190476,1.53900003433,1.20938089916,1.08739870443303,0.0619123040697315,4.22616208701152,27.9578567283361,5.7363076658079,-10.5787467411991
118,489,1674858014211.28,-28763.7727272727,-32634.0454545455,107899.772727273,121709.045454545,-4753.59090909091,-48053.3636363636,1.53900003433,1.23699998856,2.36376705038498,0.537101838527405,5.1907631865207,28.1471034109057,4.6283143330036,-11.7748550226544
119,490,1674858014244.61,-28669.7567567568,-32568.5945945946,108069.189189189,122405.918918919,-4592.54054054054,-48493.2972972973,1.53900003433,1.24286485685297,2.78159956183234,1.19150288352416,5.65423843516461,27.4664149804574,4.53793628466797,-13.7892450140381
120,491,1674858014277.94,-28521.7045454545,-32491.2045454545,108315.772727273,123272.863636364,-4284.45454545455,-49100.0909090909,1.53900003433,1.26800000668,3.33400506346838,1.76122508939084,5.92999165359119,24.070823144399,5.68769471548472,-14.7419160644625
121,492,1674858014311.27,-28421.9,-32429.5,108492.8,123805.1,-4128.2,-49444.3,1.53900003433,1.26800000668,3.41907243543939,2.04565971137552,5.9308705337349,20.9626440324464,6.25454210217696,-13.9107595451922
122,493,1674858014344.6,-28341.9361702128,-32370.2765957447,108674.14893617,124292.70212766,-4041.8085106383,-49754.0638297872,1.53900003433,1.29480849175192,3.27853833342116,1.98337952852464,6.05020605609232,18.8697416091803,5.5078858633156,-12.6089436380525
123,494,1674858014377.93,-28222.2765957447,-32344.6170212766,108916.170212766,124938.723404255,-4010.91489361702,-50255.9787234042,1.53900003433,1.3241701658783,2.99458215522716,1.46602046920841,6.00457865122818,16.6602752498765,2.73567105425828,-11.5600463425569
124,495,1674858014411.26,-28224.855679272,-32343.1346032879,109000.595651721,125175.915139044,-4015.47916841034,-50638.477023193,1.53900003433,1.346193713053,1.97063856024614,0.863735857843153,5.07845690470622,13.7095018136849,1.12731434006803,-11.942950611075
125,496,1674858014444.59,-28227.4347826087,-32341.652173913,109085.02173913,125413.108695652,-4020.04347826087,-51020.9782608696,1.53900003433,1.36821742938587,1.14513447062798,0.286274054327771,4.10914704152194,11.2052072594264,0.217673843939248,-12.6704184215767
126,497,1674858014477.92,-28233.3863636364,-32378.25,109229.909090909,125715.545454545,-3742.63636363636,-51778.1136363636,1.53900003433,1.43127274512864,-0.11110896535429,-0.336365316195659,3.13770581099521,7.76900134789463,2.68306763816771,-15.222891200136
127,498,1674858014511.25,-28215.7,-32417.2666666667,109346.033333333,125874.9,-3639.93333333333,-52311.7,1.53900003433,1.48299996852533,0.0915652986911231,-0.741395716499499,3.45472480457028,6.99055343424728,3.75584545258961,-16.7339193999596
128,499,1674858014544.58,-28222.3333333333,-32438.9444444444,109422.5,125981.5,-3680.33333333333,-52689.5555555556,1.53900003433,1.50899994373,0.0510190391291349,-0.973020407624455,3.37512282351465,5.68449032294214,3.3974535518859,-16.6874580415076
