Pre-Shift Frame,Frame,Timestamp,PSML_position_x,PSML_position_y,PSML_position_z,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSML_gripper_angle,PSMR_gripper_angle,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z
33,566,1674856644906.23,-24659.25,-23979.75,80679.0833333333,80768.6666666667,9502.91666666667,-27833.5,1.45000004768,1.57000005245,5.04947425603953,-23.7424493431763,24.3839824431663,12.1330532050625,-17.8485217206569,-9.38926541507231
34,567,1674856644939.56,-24510.4242424242,-24769.7272727273,81603.5757575758,81261.5454545455,8858.60606060606,-28252.3636363636,1.45000004768,1.57000005245,6.58405851051353,-26.4340296882815,29.9269831457797,14.8116429806281,-21.6378643681868,-11.5083203165169
35,568,1674856644972.89,-24332.3541666667,-25728.8125,83139.2916666667,82062.4166666667,8004.6875,-28788.1041666667,1.45000004768,1.57000005245,5.85588725263742,-27.6281886233412,36.0636216082864,18.6416001618203,-23.7295279939295,-13.5837450398244
36,569,1674856645006.22,-24175.2222222222,-26368.5555555556,84381.5555555556,82631.5555555556,7466.77777777778,-29220.3333333333,1.45000004768,1.57000005245,4.84076140985269,-23.8904464727073,37.0284059964522,18.6307444008324,-20.3634247002551,-13.8697184797385
37,570,1674856645039.55,-23993.65,-26871.05,85594.45,83110.925,7043.5,-29633.125,1.420550030466,1.57000005245,5.16824713587679,-21.0152795461204,39.9126401430063,18.4956016656456,-18.1528333436918,-13.8089621678253
38,571,1674856645072.88,-23731.6530612245,-27863.0204081633,87950.2653061225,84009.5306122449,6236.36734693878,-30385.2244897959,1.41287758641918,1.57000005245,6.00761692700593,-21.344236141404,48.1146076498931,19.4731069491335,-17.6849877025604,-15.972818168012
39,572,1674856645106.21,-23510.7727272727,-28742.5,89906.0454545455,84730.3181818182,5662.81818181818,-30998.2272727273,1.38900005817,1.57000005245,6.64516308244584,-23.7418356447923,55.2504671065096,20.989741864856,-18.0414169390867,-17.7807308846352
40,573,1674856645139.54,-23534.08,-29259.68,91101.04,85200.4,5341.52,-31425.6,1.3625999784508,1.57000005245,4.59616803577836,-23.8887055431114,55.0714506345331,20.8968565313964,-17.0215213803151,-17.9265557314035
41,574,1674856645172.87,-23739.9056603774,-29976.7358490566,92897.2075471698,86030.1886792453,4772.83018867925,-32043.7547169811,1.35899996758,1.57000005245,-0.0825340514946028,-21.1392187857679,49.474253880579,20.2085541616212,-14.6368009576888,-16.5869220884624
42,575,1674856645206.2,-23768.1428571429,-30474.5,94407.5714285714,86771.4285714286,4220.92857142857,-32560,1.35899996758,1.57000005245,-2.57395472983916,-17.3217280361665,45.0197668358338,20.4131516636773,-14.4203447674156,-15.6192904089599
43,576,1674856645239.53,-23864.7567567568,-30758.7837837838,95386.972972973,87352.0540540541,3801.35135135135,-32984.6756756757,1.33386485641541,1.57000005245,-3.3070925941999,-14.9925384140803,42.8636262647012,21.5186962714545,-15.4032311350028,-15.5923172588926
44,577,1674856645272.86,-24199.25,-31132.8076923077,96725.7692307692,88465.5769230769,2978.94230769231,-33652.6346153846,1.314000010495,1.57000005245,-4.59389408706707,-11.5618839839066,38.2894666756933,24.3563152804618,-17.9406712552724,-16.0904081278572
45,578,1674856645306.19,-24326,-31314.6666666667,97442.6666666667,89205.6666666667,2412.66666666667,-34085,1.2990000248,1.57000005245,-5.57911626414401,-8.4024872220595,30.3539166306233,24.3447583701906,-18.0843851008516,-15.251489403262
46,579,1674856645339.52,-24451.6041666667,-31428.2083333333,98004.0208333333,89929.6875,1874.91666666667,-34537.8125,1.27639584492083,1.57000005245,-5.86905644963286,-6.69490761198009,26.1730756871498,25.7789049650847,-19.2662677084243,-15.532918298256
47,580,1674856645372.85,-24728.9591836735,-31668.306122449,98978.5306122449,91368.1428571429,768.081632653061,-35476.4897959184,1.26800000668,1.57000005245,-5.29761838276961,-5.35551561789817,22.529855115044,29.0285471941585,-22.1108053988537,-18.2403662595651
48,581,1674856645406.18,-24820.4444444444,-31809.5555555556,99592.5555555556,92260.4444444444,32.7777777777778,-36138.6666666667,1.26800000668,1.57000005245,-4.94493654889403,-4.94938054374579,21.501029717946,30.5508142901727,-23.8012526200866,-20.5387055680923
49,582,1674856645439.51,-24913.8108108108,-31879.8648648649,100089.513513514,93007.3513513514,-613.405405405405,-36661.7837837838,1.23881084532757,1.57000005245,-4.6225246989439,-4.51701157987573,20.8570000203197,30.7796990543387,-24.885698297534,-21.2418255531292
50,583,1674856645472.84,-25083.9,-32090.02,101005.46,94523.32,-1856.64,-37509.16,1.236800031666,1.57000005245,-3.54977411898132,-4.21757119168305,20.2713769992884,31.5550187287259,-26.2499181947247,-20.3287876624551
51,584,1674856645506.17,-25265.71875,-32301.4375,101849.34375,95951.375,-2965.8125,-38419.78125,1.20799994469,1.57000005245,-4.4531839168786,-4.91930490322092,22.5701277400831,36.9129714899634,-29.9888885342348,-22.8134073916999
52,585,1674856645539.5,-25319.6363636364,-32393.4545454545,102316.636363636,96724,-3505,-38852.0909090909,1.20799994469,1.57000005245,-4.05865497174493,-5.13640505594915,22.2734431507799,37.1701794227035,-28.9188193660401,-21.9052374713338
53,586,1674856645572.83,-25391.1489361702,-32574.8085106383,102899.787234043,97775.7872340426,-4124.78723404255,-39349.5106382979,1.20799994469,1.57000005245,-3.07278530813207,-4.8483631176576,18.9451375828983,32.5278779256553,-22.6836911938415,-18.4053051767083
54,587,1674856645606.16,-25592.4888888889,-32874.0222222222,103748.777777778,99385.8,-4826.24444444445,-40121.9333333333,1.20799994469,1.57000005245,-3.26802972016203,-5.7264264679499,18.9962723273533,34.3477379092525,-18.6062213530055,-17.0232513627878
55,588,1674856645639.49,-25742,-33081,104356.105263158,100498.157894737,-5105.89473684211,-40611.8947368421,1.20799994469,1.57000005245,-4.22405410720743,-6.87613932759147,20.3967235784819,37.7453420592147,-16.0105562986485,-17.5997934432746
56,589,1674856645672.82,-25798.5,-33255.2272727273,104729.409090909,101168.909090909,-5233.72727272727,-40937.0909090909,1.20799994469,1.57000005245,-4.07390848092297,-6.80485215723324,18.2980054832633,33.9345324878536,-11.0904834418708,-15.8773532307068
57,590,1674856645706.15,-25941.2142857143,-33642.3333333333,105246.595238095,102201.833333333,-5420.78571428571,-41437.4523809524,1.20799994469,1.57000005245,-3.48760500848446,-7.68388984645048,14.9796753459172,28.1631593034328,-5.94600706517306,-13.1565119432264
58,591,1674856645739.48,-26164.4565217391,-34119,105986.608695652,103559,-5558.02173913044,-42047.6086956522,1.20799994469,1.57000005245,-4.22498826770568,-10.3810421291169,16.3066646564849,30.6114861171467,-4.5217252996275,-14.3585784444432
59,592,1674856645772.81,-26312.0277777778,-34507.5,106733.027777778,104699.388888889,-5604.80555555556,-42522.9722222222,1.20799994469,1.57000005245,-5.13578977355177,-12.523978672991,20.0381816061809,35.3083217196647,-3.71115894815677,-15.8603986497851
60,593,1674856645806.14,-26428.875,-34757.375,107113.5,105239.625,-5634,-42799.125,1.20799994469,1.57000005245,-4.87709198041554,-11.151523985994,18.670898818554,30.3809231259197,-2.13235323325278,-13.6180763088978
61,594,1674856645839.47,-26565.3673469388,-35096.8367346939,107647.612244898,105896.040816327,-5698.85714285714,-43159.5306122449,1.20799994469,1.57000005245,-4.00950836459243,-9.77934066398864,16.6116855969233,23.3727302286805,-1.4084937239718,-11.120325363358
62,595,1674856645872.8,-26722.511627907,-35636.3953488372,108502.697674419,106927.186046512,-5877.55813953488,-43664.4418604651,1.20799994469,1.57000005245,-4.10524796345812,-11.2900743380072,17.6984552007177,22.2801869479633,-2.72779436445117,-11.4158314378749
63,596,1674856645906.13,-26827.9166666667,-35927.3333333333,108938.75,107538.416666667,-5958.66666666667,-43938.0833333333,1.20799994469,1.57000005245,-3.99081411551384,-11.7007472956081,18.2543145886884,22.9902065765958,-3.24698969669392,-11.3907157521228
64,597,1674856645939.46,-26935.9743589744,-36149.5897435897,109301.717948718,108164.512820513,-6066.20512820513,-44168.6153846154,1.20799994469,1.57000005245,-3.70643188240376,-10.5285633001237,16.5426778878986,22.6869344745811,-3.67383669072014,-10.0918364126117
65,598,1674856645972.79,-27009,-36501.1428571429,109904.12244898,109489.591836735,-6371.04081632653,-44585.2653061225,1.20799994469,1.57000005245,-2.86516867748754,-8.64835043090608,14.0156659428544,25.6266564790507,-4.93532912695424,-9.20916746689662
66,599,1674856646006.12,-27070,-36717.2857142857,110201.285714286,110452.428571429,-6620.14285714286,-44939.4285714286,1.20799994469,1.57000005245,-2.4210671996995,-7.9003047948701,12.6266077491078,29.1430162463797,-6.61542239421813,-10.0144439873565
67,600,1674856646039.45,-27165.4897959184,-36948.1224489796,110421.714285714,111590.040816327,-6909.20408163265,-45216.6734693878,1.20799994469,1.57000005245,-2.29538387714109,-7.98613270089259,11.2011013535729,34.2587225983911,-8.43083518720077,-10.4816349644438
68,601,1674856646072.78,-27259.511627907,-37400.1860465116,110755.813953488,113650.348837209,-7347.11627906977,-45570.3953488372,1.20799994469,1.57000005245,-2.50536783098467,-8.99134306813726,8.51777133145348,41.6117845728932,-9.76173999936892,-9.8522884747782
69,602,1674856646106.11,-27290.1428571429,-37689.4285714286,110916.142857143,114796.285714286,-7586.42857142857,-45756.1428571429,1.20799994469,1.57000005245,-2.20165046344439,-9.72241113924442,7.14929407458059,43.442964822915,-9.66383295355877,-8.16796642019788
70,603,1674856646139.44,-27373,-37967.72,111094.08,116066.74,-7920.34,-45987.94,1.1893999624282,1.57000005245,-2.07531159505192,-10.1970044250205,6.724338289278,44.7715149723036,-10.1123787976802,-7.71344448226949
71,604,1674856646172.77,-27406.0789473684,-38374.8684210526,111440.078947368,117923.263157895,-8402.23684210526,-46474.8684210526,1.1779999733,1.57000005245,-1.4658187640069,-9.74780550311313,6.84334357845267,42.7334523856574,-10.5522714244958,-9.04564975383513
72,605,1674856646206.1,-27407.4444444444,-38594.2222222222,111629,118842.888888889,-8589.44444444445,-46764,1.1779999733,1.57000005245,-1.17313285980039,-9.04885000826697,7.12929299297059,40.4701198962709,-10.0311736358437,-10.0795914311192
73,606,1674856646239.43,-27478.6279069767,-38791.4186046512,111812.953488372,119812.860465116,-8778.02325581395,-47052.511627907,1.1779999733,1.57000005245,-1.05638987004942,-8.23783479074808,7.18947579991773,37.4650703898354,-8.57771933830304,-10.6468128077714
74,607,1674856646272.76,-27584.5833333333,-39074.1666666667,112144.291666667,121338.229166667,-9124.5625,-47545.7708333333,1.1779999733,1.57000005245,-1.78522341205285,-6.99367987730157,7.0428284437681,34.1530663984089,-7.22397585871463,-10.7100911635886
75,608,1674856646306.09,-27632.0689655172,-39238.2413793104,112470.896551724,122464.517241379,-9402.24137931035,-47986.7931034483,1.1779999733,1.57000005245,-2.24646980672504,-6.44083500328554,8.41980123802655,36.2198916739995,-8.12877698791153,-12.2291464205043
76,609,1674856646339.42,-27733.5625,-39309.5,112655.125,123094.3125,-9617.625,-48241.6875,1.1779999733,1.57000005245,-2.54960234922592,-5.18132516195897,8.42255112574883,32.8177713417452,-8.39685322388191,-11.8929388117194
77,610,1674856646372.75,-27806.5416666667,-39426.1666666667,112994.375,123999.604166667,-10055.5625,-48681.2708333333,1.1779999733,1.57000005245,-2.21980754580302,-3.52034900376762,8.50167706994573,26.6163953897877,-9.31092504684791,-11.3561276678258
78,611,1674856646406.08,-27843.2888888889,-39579.3333333333,113552.6,125376.044444444,-10732.6444444444,-49395.9111111111,1.1779999733,1.57000005245,-2.11241295843334,-3.41125789056833,10.8181044329809,29.118161733559,-13.3053457783385,-14.0925749756365
79,612,1674856646439.41,-27892,-39648,113802,126083,-11020,-49774,1.1779999733,1.57000005245,-1.58453330766374,-3.38533562900743,11.469888374806,29.8898457146533,-14.0251406914048,-15.3246492427423
80,613,1674856646472.74,-27896.5,-39705.94,114059,126796.98,-11231.28,-50341.62,1.1779999733,1.57000005245,-0.899674760279505,-2.79801160647931,10.6473080446956,27.9765422019402,-11.7583443245722,-16.6051409574279
81,614,1674856646506.07,-27952.7555555556,-39795.2444444444,114425.444444444,127847.222222222,-11407.0444444444,-51437,1.1779999733,1.57000005245,-1.0947771465803,-2.15932701271455,8.72931518514991,24.7142430624847,-6.74467970888702,-20.4129100320989
82,615,1674856646539.4,-28012.5714285714,-39832.9285714286,114564.214285714,128254.142857143,-11438.5,-52130.1428571429,1.1779999733,1.57000005245,-1.20583642468298,-1.84946908685892,7.62289744559526,21.7135788449992,-4.18541103566205,-23.5637804944967
83,616,1674856646572.73,-28012.8387096774,-39858.3548387097,114655.35483871,128464.741935484,-11441.6774193548,-52654.7741935484,1.1779999733,1.5564516244371,-1.16350508224469,-1.52429814225118,5.9641343110253,16.6792625698298,-2.10418175142098,-23.1338134409639
84,617,1674856646606.06,-28013.2790697674,-39897.8604651163,114783.813953488,128701.837209302,-11439.7209302326,-53425.8139534884,1.1779999733,1.4925581466286,-0.605298647498613,-1.0262642195299,3.58405799465425,8.54701628831576,-0.326798699877498,-19.8901507549973
85,618,1674856646639.39,-28040.9361702128,-39934.2978723404,114902.744680851,128827.425531915,-11393.0212765957,-54170.0212765958,1.1779999733,1.40195747385447,-0.283677157818327,-1.01379571298033,3.38564602620162,5.7333977902469,0.454835448365452,-20.4008490279868
86,619,1674856646672.72,-28052,-39951,114963,128859,-11372,-54487,1.1779999733,1.35899996758,-0.391653208745035,-0.926547658890968,3.07677020001875,3.94299226952925,0.69684580895339,-18.324158524785
87,620,1674856646706.05,-28063.75,-39964.95,115009.8,128858.85,-11382.8,-54747.425,1.1779999733,1.323000001912,-0.504760621234168,-0.670963541656123,2.26008988868088,1.5702904549833,0.569268315678396,-13.2174557453741
88,621,1674856646739.38,-28061.38,-39990.46,115100.24,128852.52,-11451.66,-55223.06,1.1779999733,1.2616400241894,-0.204458090880594,-0.561677996566985,1.97515270221445,0.2509687258437,-0.586449548492848,-10.5314505362142
89,622,1674856646772.71,-28056.7666666667,-40010.3666666667,115165.1,128857.433333333,-11430.0666666667,-55448.0333333333,1.196366667751,1.20999995073,-0.0476711484500452,-0.593726516376173,2.02120400792285,-0.0156686604811678,-0.580728422413246,-9.61130677771621
90,623,1674856646806.04,-28070.55,-40024,115199.1,128853.4,-11401.2,-55538.45,1.20700001717,1.1824999690085,-0.0680064676543897,-0.590559540434522,1.893191506702,-0.0545057865025698,-0.184023014984141,-7.91105740440496
91,624,1674856646839.37,-28090.6545454545,-40044.2727272727,115262.454545455,128822.927272727,-11392.7454545455,-55695.3272727273,1.20700001717,1.12674545158291,-0.292774045760844,-0.53817982935125,1.62230388265892,-0.29595617469777,0.589202993900288,-4.72313397082448
92,625,1674856646872.7,-28106.8,-40049.4666666667,115334.866666667,128782.466666667,-11413.8,-55840.3333333333,1.20700001717,1.0870000124,-0.500383381550497,-0.391038567815549,1.69783777531601,-0.74974284747614,0.162681011241297,-3.92339376559865
93,626,1674856646906.03,-28092.7333333333,-40053.2666666667,115392.866666667,128749.7,-11472,-55940.1666666667,1.20700001717,1.0870000124,-0.221856181628608,-0.292695630679809,1.93786121510505,-1.03710424344569,-0.70807068977118,-4.01756962912682
94,627,1674856646939.36,-28085.9777777778,-40070.9111111111,115473.8,128680.711111111,-11569.9777777778,-56107,1.20700001717,1.0870000124,0.0467710616015882,-0.266410235463827,2.11366626235451,-1.42230347671952,-1.77249787006123,-4.1171399588526
95,628,1674856646972.69,-28095.7380952381,-40096.8333333333,115546.30952381,128601.952380952,-11636.6666666667,-56221.0476190476,1.2077143022031,1.0870000124,0.110629136303611,-0.473714826679828,2.11464039059279,-1.80532492747242,-2.22888921658215,-3.80752303953867
96,629,1674856647006.02,-28073.64,-40112.2,115602.04,128527.24,-11640.92,-56370.2,1.23699998856,1.1162400388748,0.190951265975817,-0.58939279002252,2.09194293594916,-2.22482303694196,-1.68936986247858,-4.30076168356564
97,630,1674856647039.35,-28050.0625,-40121,115635.125,128481.4375,-11626.125,-56424.4375,1.23699998856,1.14699995518,0.359187139704837,-0.500939707581794,1.61341287116439,-1.992936502884,-0.561531944279099,-3.17469338262473
98,631,1674856647072.68,-28028.2195121951,-40132.8536585366,115676.048780488,128400.658536585,-11594.8292682927,-56496.8536585366,1.23699998856,1.17700002833463,0.675253373138089,-0.360239299930685,1.29752227560428,-2.01314095651599,0.418417137196847,-2.75833506802353
99,632,1674856647106.01,-28028.1904761905,-40147.380952381,115721.333333333,128189.071428571,-11531.4047619048,-56674.1428571429,1.23699998856,1.20700001717,0.454541226883089,-0.351844751927734,1.19305284006151,-3.38202190691158,1.09526163250468,-3.03973072460686
100,633,1674856647139.34,-28031.1489361702,-40149.4042553192,115765.319148936,127852.29787234,-11315.6170212766,-56831.9361702128,1.23699998856,1.20700001717,0.189155710531419,-0.284071162795066,1.30207164245722,-6.29201664839577,3.10538533992962,-4.07538999390644
101,634,1674856647172.67,-28019.5,-40138.5,115797.5,127656.5,-11159.5,-56876.5,1.23699998856,1.20700001717,0.0872044912979758,-0.0564681303646203,1.21463316888586,-7.44232649772072,4.35372928735519,-3.7968374638376
102,635,1674856647206,-28010.8,-40137.025,115821.2,127480.75,-11009.975,-56909.5,1.23699998856,1.20700001717,0.173921962489977,0.103570328792897,0.998764823540856,-7.08390754225322,5.21480736060411,-2.3538021391461
103,636,1674856647239.33,-28016.0727272727,-40140.1636363636,115854.672727273,127133.054545455,-10594.6909090909,-56832.9636363636,1.23699998856,1.20700001717,0.150776643048278,0.0924156753121257,0.893626124661934,-7.19316266349228,7.20999612557492,-0.0102709053319504
104,637,1674856647272.66,-28017.6,-40143,115871.4,126950.8,-10284.1,-56728.5,1.23699998856,1.20700001717,0.0190007201753325,-0.0450049407237475,0.739074116353792,-7.05771517529271,8.75489718815575,1.48016022233506
105,638,1674856647305.99,-28017.6097560976,-40146.243902439,115883.365853659,126819.658536585,-9988.65853658537,-56677.3902439024,1.23699998856,1.20700001717,-0.0681047099253278,-0.092198465814764,0.621722928859207,-6.61159911689522,10.2142152863626,2.32133751231986
106,639,1674856647339.32,-28016.88,-40152.08,115901.48,126578.3,-9412.58,-56596.1,1.23699998856,1.189599990848,-0.00807362758543483,-0.119175482357654,0.468119667354599,-5.54810061136891,11.8222863618076,2.36887535106832
107,640,1674856647372.65,-28015.5,-40154,115910.5,126437.5,-9046.5,-56535,1.23699998856,1.1779999733,0.0210021520762305,-0.110010883890146,0.391038848101455,-5.13351163307819,12.3772355297223,1.93519345930378
108,641,1674856647405.98,-28015.875,-40155.325,115916.875,126354.875,-8795.75,-56452.375,1.24824997783125,1.1779999733,0.0173493563334877,-0.0908199853886026,0.335124851164562,-4.64829961494555,11.9302772473062,2.25037667793937
109,642,1674856647439.31,-28003.7555555556,-40161.4666666667,115931.422222222,126292.422222222,-8300.11111111111,-56246.3111111111,1.26699995995,1.1779999733,0.131257363631204,-0.0938759748820924,0.299452126308089,-2.85906729715106,11.1258022083259,3.49823498896694
110,643,1674856647472.64,-27980.5384615385,-40166.4615384615,115944.205128205,126370.666666667,-7759.69230769231,-56010.7435897436,1.26699995995,1.1779999733,0.349651230892732,-0.124627921184566,0.337085136867793,-0.668392874678868,12.8693732834227,5.24309337869396
111,644,1674856647505.97,-27966.8,-40169,115951.1,126481.1,-7423.1,-55779.6,1.26699995995,1.1779999733,0.490799630300693,-0.136763721705975,0.342284362553627,1.26237901059625,13.7278801989117,6.72842432798035
112,645,1674856647539.3,-27959.7608695652,-40170.5434782609,115954.5,126634.934782609,-6940.97826086957,-55478.5,1.26699995995,1.1779999733,0.439991528475385,-0.0907773467910668,0.23080125330873,3.42546585340997,13.5926954996964,7.67887825685804
113,646,1674856647572.63,-27952.2653061224,-40173.4693877551,115960.265306122,126894.775510204,-5974.97959183673,-55016.3673469388,1.25753059679571,1.1779999733,0.282759716462792,-0.0700855515502291,0.160617886821773,5.24161934556458,17.8489409784821,9.94476744790438
114,647,1674856647605.96,-27950,-40177,115964.666666667,127017,-5433.66666666667,-54806,1.23800003529,1.1779999733,0.168016956955049,-0.0800080276064592,0.135680339007869,5.35954242611639,19.8963470952633,9.73698472857504
115,648,1674856647639.29,-27947.6304347826,-40179.2826086957,115970.043478261,127135.739130435,-4991.71739130435,-54697.8695652174,1.23800003529,1.1779999733,0.121316744213486,-0.087400053831859,0.155450385618326,5.00855162793198,19.494583222829,7.80710061115537
116,649,1674856647672.62,-27943.7727272727,-40182.8863636364,115977.090909091,127398.863636364,-4383.70454545455,-54540.3863636364,1.23800003529,1.1779999733,0.0849340828411949,-0.0941789559763121,0.168272462542372,5.04137358323461,15.91430459513,4.76027470360059
117,650,1674856647705.95,-27951.2727272727,-40189.1818181818,115986.136363636,127684.272727273,-3991.86363636364,-54353.5,1.24327274886455,1.1779999733,-0.0127290651741293,-0.121830540473155,0.214718600888467,6.67339987811522,14.4194671564183,4.52545562842944
118,651,1674856647739.28,-27957.7037037037,-40184.7777777778,116005.592592593,127963.962962963,-3583.07407407407,-54172.1111111111,1.26699995995,1.1779999733,-0.100743547890375,-0.0549571962808084,0.355527950588578,8.28308861411088,14.0878675867055,5.2581250059498
119,652,1674856647772.61,-27963.1086956522,-40131.2391304348,116068.043478261,128519.630434783,-3075.95652173913,-54085.5869565217,1.26699995995,1.1779999733,-0.19337919301434,0.516518713108589,0.909612034291868,11.2087632814571,13.0787789619916,4.54845889491149
120,653,1674856647805.94,-27933.3,-40047.825,116187.45,129287.975,-2608.025,-54096.325,1.26699995995,1.1779999733,0.179746934463118,1.41370875034168,2.0133385759585,16.0386250656943,13.8397649771424,2.57200733495398
121,654,1674856647839.27,-27930,-40010.5555555556,116248.555555556,129697.777777778,-2411.55555555556,-54255.6666666667,1.26699995995,1.1779999733,0.2770669154701,1.74239729662334,2.42987557020045,17.3398870936675,11.7163408806342,-0.835655958691283
122,655,1674856647872.6,-27939.3454545455,-39969.7454545454,116306.4,130180.818181818,-2249.36363636364,-54560.0909090909,1.26699995995,1.1779999733,0.237658729678719,1.61510033430136,2.38380699649442,16.6135508044429,8.26677294272523,-4.74549311235966
123,656,1674856647905.93,-27929.3421052632,-39943.6315789474,116374.842105263,130771.315789474,-2099.78947368421,-55033.2631578947,1.26699995995,1.1779999733,0.0395844720515634,1.04203762554249,1.87410932343397,14.8348945046516,5.08286510399082,-9.37032068218136
124,657,1674856647939.26,-27930.2857142857,-39947,116394.285714286,130990.285714286,-2077.57142857143,-55265.5714285714,1.26699995995,1.1779999733,-0.0028560044763825,0.635616551031515,1.45744469222442,12.9263495756508,3.34016653390427,-10.1000463127929
125,658,1674856647972.59,-27924.7659574468,-39952.6382978723,116415.510638298,131221.510638298,-2102.29787234043,-55615.8936170213,1.26699995995,1.1779999733,0.145809942982779,0.171090187595357,1.09121796060853,10.4079842233837,1.47081223052805,-10.5590929005289
126,659,1674856648005.92,-27903.5652173913,-39961.5,116454.02173913,131626.695652174,-2174.17391304348,-56261.5,1.26699995995,1.1779999733,0.257795607022419,-0.178702311042493,0.79187649129502,8.55466372313429,-0.743922307166669,-12.2836152834461
127,660,1674856648039.25,-27872.3,-39967.05,116484.7,131891.15,-2193.5,-56663.95,1.26699995995,1.1779999733,0.579915328165056,-0.20052023117245,0.904233982175951,9.00955237599445,-1.15940420226352,-13.9851987469391
128,661,1674856648072.58,-27847.48,-39969.04,116502.4,132074.44,-2242.44,-56987.36,1.26699995995,1.1779999733,0.772936609510511,-0.164033689310162,0.868981299409666,8.53015631985182,-1.40156341293397,-13.7160505784399
129,662,1674856648105.91,-27849.875,-39964.5208333333,116514.791666667,132476.9375,-2394.0625,-57511.1666666667,1.26699995995,1.1779999733,0.536954435436171,-0.0302109525932947,0.607759534567498,8.50327835943057,-2.19911173289992,-12.4979255359812
